task_id,row_type,sheet,row_number,record_id,name,priority_score,source_hint
PRODUCT_0806,product,Product_Label_Links,806,2684,M-Cin,100,805 | 2684 | M-Cin | Indomethacin 8 mg./1 ml. | M-Cin (50 ml.) | ยาทาและยาพ่นแก้ปวดอักเสบ NSAIDs | ขวด 50 ml. |  | Indomethacin / | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=M-Cin | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Indomethacin+%2F | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=M-Cin&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Indomethacin%20/&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22M-Cin%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Indomethacin%20/%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Indomethacin+%2F | https://www.medicines.org.uk/emc/search?q=M-Cin | https://ndi.fda.moph.go.th/drug_use | https://drug.fda.moph.go.th/lowrisk/category/monograph-of-the-national-list-of-essential-medicines
PRODUCT_0807,product,Product_Label_Links,807,7574,Neofenac Gel เล็ก,100,806 | 7574 | Neofenac Gel เล็ก | Diclofenac Sodium 1 g./100 g. | Neofenac Gel เล็ก (20 g.) | ยาทาและยาพ่นแก้ปวดอักเสบ NSAIDs | หลอด 20 g. |  | Diclofenac / | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Neofenac+Gel+%E0%B9%80%E0%B8%A5%E0%B9%87%E0%B8%81 | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Diclofenac+%2F | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Neofenac%20Gel%20%E0%B9%80%E0%B8%A5%E0%B9%87%E0%B8%81&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Diclofenac%20/&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Neofenac%20Gel%20%E0%B9%80%E0%B8%A5%E0%B9%87%E0%B8%81%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Diclofenac%20/%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Diclofenac+%2F | https://www.medicines.org.uk
PRODUCT_0808,product,Product_Label_Links,808,7575,Neofenac Gel ใหญ่,100,807 | 7575 | Neofenac Gel ใหญ่ | Diclofenac Sodium 1 g./100 g. | Neofenac Gel ใหญ่ (50 g.) | ยาทาและยาพ่นแก้ปวดอักเสบ NSAIDs | หลอด 50 g. |  | Diclofenac / | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Neofenac+Gel+%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88 | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Diclofenac+%2F | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Neofenac%20Gel%20%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Diclofenac%20/&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Neofenac%20Gel%20%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Diclofenac%20/%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Diclofenac+%2F | https://www.medicines.org.uk
PRODUCT_0809,product,Product_Label_Links,809,45623,Neotica Cool,100,808 | 45623 | Neotica Cool | Piroxicam 5 mg./1 g. | Neotica Cool (30 g.) | ยาทาและยาพ่นแก้ปวดอักเสบ NSAIDs | หลอด 30 g. |  | Piroxicam / | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Neotica+Cool | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Piroxicam+%2F | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Neotica%20Cool&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Piroxicam%20/&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Neotica%20Cool%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Piroxicam%20/%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Piroxicam+%2F | https://www.medicines.org.uk/emc/search?q=Neotica+Cool | https://ndi.fda.moph.go.th/drug_use | https://drug.fda.moph.go.th/lowrisk/category/monograph-of-the-national-
PRODUCT_0810,product,Product_Label_Links,810,6730,N-Zen Gel ใหญ่,100,809 | 6730 | N-Zen Gel ใหญ่ | Diclofenac Sodium 1 g./100 g. | N-Zen Gel ใหญ่ (60 g.) | ยาทาและยาพ่นแก้ปวดอักเสบ NSAIDs | หลอด 60 g. |  | Diclofenac / | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=N-Zen+Gel+%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88 | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Diclofenac+%2F | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=N-Zen%20Gel%20%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Diclofenac%20/&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22N-Zen%20Gel%20%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Diclofenac%20/%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Diclofenac+%2F | https://www.medicines.org.uk/emc/search?q=N
PRODUCT_0813,product,Product_Label_Links,813,7224,Piridene Gel,100,812 | 7224 | Piridene Gel | Piroxicam 0.5 g./100 g. | Piridene Gel (25 g.) | ยาทาและยาพ่นแก้ปวดอักเสบ NSAIDs | หลอด 25 g. |  | Piroxicam / | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Piridene+Gel | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Piroxicam+%2F | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Piridene%20Gel&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Piroxicam%20/&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Piridene%20Gel%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Piroxicam%20/%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Piroxicam+%2F | https://www.medicines.org.uk/emc/search?q=Piridene+Gel | https://ndi.fda.moph.go.th/drug_use | https://drug.fda.moph.go.th/lowrisk/category/monograph-of-the-nationa
PRODUCT_0814,product,Product_Label_Links,814,47729,Satogesic Gel,100,813 | 47729 | Satogesic Gel | Indomethacin 0.75 g + L-menthol  0.3 g. | Satogesic Gel (35 g.) | ยาทาและยาพ่นแก้ปวดอักเสบ NSAIDs | หลอด 35 g. |  | Indomethacin + L-menthol | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Satogesic+Gel | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Indomethacin+%2B+L-menthol | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Satogesic%20Gel&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Indomethacin%20%2B%20L-menthol&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Satogesic%20Gel%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Indomethacin%20%2B%20L-menthol%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Indomethacin+%2B+L-menthol | https://www.medicines.org.uk/emc/search?q=Satogesic+Gel | https://ndi
PRODUCT_0815,product,Product_Label_Links,815,3914,Uniren Spray,100,814 | 3914 | Uniren Spray | Diclofenac Sodium 1 % w/w | Uniren Spray (60 ml.) | ยาทาและยาพ่นแก้ปวดอักเสบ NSAIDs | ขวด 60 ml. |  | Diclofenac 1 w/w | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Uniren+Spray | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Diclofenac+1+w%2Fw | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Uniren%20Spray&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Diclofenac%201%20w/w&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Uniren%20Spray%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Diclofenac%201%20w/w%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Diclofenac+1+w%2Fw | https://www.medicines.org.uk/emc/search?q=Uniren+Spray | https://ndi.fda.moph.go.th/drug_use | https://drug.fda.moph.go.th/lowrisk/c
PRODUCT_0816,product,Product_Label_Links,816,4043,Voltaren Emulgel กลาง,100,815 | 4043 | Voltaren Emulgel กลาง | Diclofenac Sodium 1 g./100 g. | Voltaren Emulgel กลาง (25 g.) | ยาทาและยาพ่นแก้ปวดอักเสบ NSAIDs | หลอด 25 g. |  | Diclofenac / | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Voltaren+Emulgel+%E0%B8%81%E0%B8%A5%E0%B8%B2%E0%B8%87 | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Diclofenac+%2F | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Voltaren%20Emulgel%20%E0%B8%81%E0%B8%A5%E0%B8%B2%E0%B8%87&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Diclofenac%20/&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Voltaren%20Emulgel%20%E0%B8%81%E0%B8%A5%E0%B8%B2%E0%B8%87%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Diclofenac%20/%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Diclofenac+%2F | https://
PRODUCT_0817,product,Product_Label_Links,817,4042,Voltaren Emulgel เล็ก,100,816 | 4042 | Voltaren Emulgel เล็ก | Diclofenac Sodium 1 g./100 g. | Voltaren Emulgel เล็ก (10 g.) | ยาทาและยาพ่นแก้ปวดอักเสบ NSAIDs | หลอด 10 g. |  | Diclofenac / | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Voltaren+Emulgel+%E0%B9%80%E0%B8%A5%E0%B9%87%E0%B8%81 | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Diclofenac+%2F | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Voltaren%20Emulgel%20%E0%B9%80%E0%B8%A5%E0%B9%87%E0%B8%81&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Diclofenac%20/&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Voltaren%20Emulgel%20%E0%B9%80%E0%B8%A5%E0%B9%87%E0%B8%81%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Diclofenac%20/%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Diclofenac+%2F | https://
