task_id,row_type,sheet,row_number,record_id,name,priority_score,source_hint
PRODUCT_0018,product,Product_Label_Links,18,3078,Omnicef 100 mg,70,17 | 3078 | Omnicef 100 mg | Cefdinir 100 mg. | Omnicef 100 mg (10 cap) | ยาฆ่าเชื้อแบคทีเรียทางเดินหายใจ (D) | แผง 10 แคปซูล | Take as directed by your doctor.  | Cefdinir | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Omnicef+100+mg | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Cefdinir | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Omnicef%20100%20mg&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Cefdinir&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Omnicef%20100%20mg%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Cefdinir%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Cefdinir | https://www.medicines.org.uk/emc/search?q=Omnicef+100+mg | https://ndi.fda.moph.go.th/drug_use | https://drug.fda.moph.go.th/lowrisk/categor
PRODUCT_0021,product,Product_Label_Links,21,7976,Roxitop 300,70,20 | 7976 | Roxitop 300 | Roxithromycin 300 mg. | Roxitop 300 (10 tabs) | ยาฆ่าเชื้อแบคทีเรียทางเดินหายใจ (D) | แผง 10 เม็ด | Take 1 tablet 1 time daily before meals | Roxithromycin | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Roxitop+300 | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Roxithromycin | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Roxitop%20300&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Roxithromycin&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Roxitop%20300%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Roxithromycin%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Roxithromycin | https://www.medicines.org.uk/emc/search?q=Roxitop+300 | https://ndi.fda.moph.go.th/drug_use | https://drug.fda.moph.go.th/lo
PRODUCT_0111,product,Product_Label_Links,111,1466,Controloc 40 mg,70,110 | 1466 | Controloc 40 mg | Pantoprazole 40 mg. | Controloc 40 mg (14 tabs) | ยาลดการหลั่งกรด (D) | แผง 14 เม็ด |  | Pantoprazole | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Controloc+40+mg | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Pantoprazole | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Controloc%2040%20mg&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Pantoprazole&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Controloc%2040%20mg%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Pantoprazole%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Pantoprazole | https://www.medicines.org.uk/emc/search?q=Controloc+40+mg | https://ndi.fda.moph.go.th/drug_use | https://drug.fda.moph.go.th/lowrisk/category/monograph-of-the-n
PRODUCT_0131,product,Product_Label_Links,131,42329,Doiz 50 mg,70,130 | 42329 | Doiz 50 mg | Itopride hydrochloride 50 mg. | Doiz 50 mg (10 tabs) | ยาแก้อาเจียน (D) | กล่อง 10 เม็ด |  | Itopride | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Doiz+50+mg | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Itopride | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Doiz%2050%20mg&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Itopride&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Doiz%2050%20mg%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Itopride%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Itopride | https://www.medicines.org.uk/emc/search?q=Doiz+50+mg | https://ndi.fda.moph.go.th/drug_use | https://drug.fda.moph.go.th/lowrisk/category/monograph-of-the-national-list-of-essential-medicines | ht
PRODUCT_0133,product,Product_Label_Links,133,2048,Ganaton,70,132 | 2048 | Ganaton | Itopride Hydrochloride 50 mg. | Ganaton (10 tabs) | ยาแก้อาเจียน (D) | กล่อง 10 เม็ด |  | Itopride | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Ganaton | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Itopride | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Ganaton&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Itopride&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Ganaton%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Itopride%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Itopride | https://www.medicines.org.uk/emc/search?q=Ganaton | https://ndi.fda.moph.go.th/drug_use | https://drug.fda.moph.go.th/lowrisk/category/monograph-of-the-national-list-of-essential-medicines | https://www.mims.com/thailand
PRODUCT_0175,product,Product_Label_Links,175,1084,Azith Oral Suspension,70,174 | 1084 | Azith Oral Suspension | Azithromycin 200 mg./5 ml. | Azith Oral Suspension (15 ml.) | ยาฆ่าเชื้อแบคทีเรีย ชนิดน้ำ (D) | ขวด 15 ml. |  | Azithromycin / | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Azith+Oral+Suspension | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Azithromycin+%2F | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Azith%20Oral%20Suspension&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Azithromycin%20/&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Azith%20Oral%20Suspension%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Azithromycin%20/%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Azithromycin+%2F | https://www.medicines.org.uk/emc/search?q=Azith+Oral+Suspension | https://ndi.fda.moph.go.th/dru
PRODUCT_0177,product,Product_Label_Links,177,2206,Ibilex Syrup,70,176 | 2206 | Ibilex Syrup | Cephalexin 125 mg./5 ml. | Ibilex Syrup (60 ml.) | ยาฆ่าเชื้อแบคทีเรีย ชนิดน้ำ (D) | ขวด 60 ml. |  | Cephalexin / | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Ibilex+Syrup | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Cephalexin+%2F | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Ibilex%20Syrup&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Cephalexin%20/&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Ibilex%20Syrup%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Cephalexin%20/%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Cephalexin+%2F | https://www.medicines.org.uk/emc/search?q=Ibilex+Syrup | https://ndi.fda.moph.go.th/drug_use | https://drug.fda.moph.go.th/lowrisk/category/monograph-of-the-
PRODUCT_0179,product,Product_Label_Links,179,7586,Newtamox For Oral Suspension,70,178 | 7586 | Newtamox For Oral Suspension | Amoxicillin 125 mg./5 ml. | Newtamox For Oral Suspension (60 ml.) | ยาฆ่าเชื้อแบคทีเรีย ชนิดน้ำ (D) | ขวด 60 ml. |  | Amoxicillin / | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Newtamox+For+Oral+Suspension | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Amoxicillin+%2F | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Newtamox%20For%20Oral%20Suspension&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Amoxicillin%20/&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Newtamox%20For%20Oral%20Suspension%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Amoxicillin%20/%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Amoxicillin+%2F | https://www.medicines.org.uk/emc/search?q=Newtamox+For+Oral+Sus
PRODUCT_0181,product,Product_Label_Links,181,46209,Onzet Oral Suspension,70,180 | 46209 | Onzet Oral Suspension | Azithromycin 200 mg./5 ml. | Onzet Oral Suspension (15 ml.) | ยาฆ่าเชื้อแบคทีเรีย ชนิดน้ำ (D) | ขวด 15 ml. |  | Azithromycin / | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Onzet+Oral+Suspension | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Azithromycin+%2F | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Onzet%20Oral%20Suspension&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Azithromycin%20/&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Onzet%20Oral%20Suspension%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Azithromycin%20/%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Azithromycin+%2F | https://www.medicines.org.uk/emc/search?q=Onzet+Oral+Suspension | https://ndi.fda.moph.go.th/dr
PRODUCT_0182,product,Product_Label_Links,182,3549,Sia-Mox Syrup 125 mg,70,181 | 3549 | Sia-Mox Syrup 125 mg | Amoxicillin 125 mg./5 ml. | Sia-Mox Syrup 125 mg (60 ml.) | ยาฆ่าเชื้อแบคทีเรีย ชนิดน้ำ (D) | ขวด 60 ml. |  | Amoxicillin / | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Sia-Mox+Syrup+125+mg | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Amoxicillin+%2F | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Sia-Mox%20Syrup%20125%20mg&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Amoxicillin%20/&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Sia-Mox%20Syrup%20125%20mg%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Amoxicillin%20/%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Amoxicillin+%2F | https://www.medicines.org.uk/emc/search?q=Sia-Mox+Syrup+125+mg | https://ndi.fda.moph.go.th/drug_use | 
