task_id,row_type,sheet,row_number,record_id,name,priority_score,source_hint
DISEASE_0055,disease,Disease_Download_Map,55,knee_joint_pain_adult,,35,"knee_joint_pain_adult | Knee / localized joint pain | Pain | adult | M25.56 | N | PAIN_MSK | GUIDE_EU_NICE_LOW_BACK, GUIDE_US_ACP_LOW_BACK, LABEL_US_DAILYMED, LABEL_EU_EMA_DATA, LABEL_TH_THAIFDA_NDI | GUIDE_EU_NICE_LOW_BACK: https://www.nice.org.uk/guidance/ng59/resources
GUIDE_US_ACP_LOW_BACK: https://www.acpjournals.org/doi/10.7326/M16-2367
LABEL_US_DAILYMED: https://dailymed.nlm.nih.gov/dailymed/spl-resources.cfm
LABEL_EU_EMA_DATA: https://www.ema.europa.eu/en/medicines/download-medicine-data
LABEL_TH_THAIFDA_NDI: https://ndi.fda.moph.go.th/drug_use | GUIDE_US_ACP_LOW_BACK: https://www.acpjournals.org/doi/10.7326/M16-2367 | GUIDE_EU_NICE_LOW_BACK: https://www.nice.org.uk/guidance/ng59/resources |  | LABEL_US_DAILYMED: https://dailymed.nlm.nih.gov/dailymed/spl-resources.cfm
LABEL_EU_EMA_DATA: https://www.ema.europa.eu/en/medicines/download-medicine-data
LABEL_TH_THAIFDA_NDI: https://ndi.fda.moph.go.th/drug_use | imports/accepted_evidence/disease/knee_joint_pain_adult/ | TODO_DOWNLOAD"
DISEASE_0063,disease,Disease_Download_Map,63,aphthous_ulcer_pain_adult,,35,"aphthous_ulcer_pain_adult | Painful aphthous ulcer support | Oral | adult | K12.0 | N | ORAL_CANDIDA_ULCER | GUIDE_US_IDSA_CANDIDIASIS, LABEL_US_DAILYMED, LABEL_EU_EMA_DATA, LABEL_TH_THAIFDA_NDI | GUIDE_US_IDSA_CANDIDIASIS: https://www.idsociety.org/practice-guideline/candidiasis/
LABEL_US_DAILYMED: https://dailymed.nlm.nih.gov/dailymed/spl-resources.cfm
LABEL_EU_EMA_DATA: https://www.ema.europa.eu/en/medicines/download-medicine-data
LABEL_TH_THAIFDA_NDI: https://ndi.fda.moph.go.th/drug_use | GUIDE_US_IDSA_CANDIDIASIS: https://www.idsociety.org/practice-guideline/candidiasis/ |  |  | LABEL_US_DAILYMED: https://dailymed.nlm.nih.gov/dailymed/spl-resources.cfm
LABEL_EU_EMA_DATA: https://www.ema.europa.eu/en/medicines/download-medicine-data
LABEL_TH_THAIFDA_NDI: https://ndi.fda.moph.go.th/drug_use | imports/accepted_evidence/disease/aphthous_ulcer_pain_adult/ | TODO_DOWNLOAD | Extract: first-line regimen, dose, duration, antibiotic gate, red flags, pediatric calculation, contraindications."
DISEASE_0068,disease,Disease_Download_Map,68,localized_muscle_ache_support_adult,,35,"localized_muscle_ache_support_adult | Localized muscle ache support | Pain | adult | M79.1 | N | PAIN_MSK | GUIDE_EU_NICE_LOW_BACK, GUIDE_US_ACP_LOW_BACK, LABEL_US_DAILYMED, LABEL_EU_EMA_DATA, LABEL_TH_THAIFDA_NDI | GUIDE_EU_NICE_LOW_BACK: https://www.nice.org.uk/guidance/ng59/resources
GUIDE_US_ACP_LOW_BACK: https://www.acpjournals.org/doi/10.7326/M16-2367
LABEL_US_DAILYMED: https://dailymed.nlm.nih.gov/dailymed/spl-resources.cfm
LABEL_EU_EMA_DATA: https://www.ema.europa.eu/en/medicines/download-medicine-data
LABEL_TH_THAIFDA_NDI: https://ndi.fda.moph.go.th/drug_use | GUIDE_US_ACP_LOW_BACK: https://www.acpjournals.org/doi/10.7326/M16-2367 | GUIDE_EU_NICE_LOW_BACK: https://www.nice.org.uk/guidance/ng59/resources |  | LABEL_US_DAILYMED: https://dailymed.nlm.nih.gov/dailymed/spl-resources.cfm
LABEL_EU_EMA_DATA: https://www.ema.europa.eu/en/medicines/download-medicine-data
LABEL_TH_THAIFDA_NDI: https://ndi.fda.moph.go.th/drug_use | imports/accepted_evidence/disease/localized_muscle_ache_s"
DISEASE_0100,disease,Disease_Download_Map,100,dental_infection_support_adult,,35,"dental_infection_support_adult | Dental / gum bacterial infection support | Oral | adult | K04.7 | Y | ORAL_DENTAL | GUIDE_US_ADA_DENTAL_ABX, GUIDE_US_IDSA_SSTI, LABEL_US_DAILYMED, LABEL_TH_THAIFDA_NDI | GUIDE_US_ADA_DENTAL_ABX: https://www.ada.org/resources/research/science/evidence-based-dental-research/antibiotics-for-dental-pain-and-swelling
GUIDE_US_IDSA_SSTI: https://www.idsociety.org/practice-guideline/skin-and-soft-tissue-infections/
LABEL_US_DAILYMED: https://dailymed.nlm.nih.gov/dailymed/spl-resources.cfm
LABEL_TH_THAIFDA_NDI: https://ndi.fda.moph.go.th/drug_use | GUIDE_US_ADA_DENTAL_ABX: https://www.ada.org/resources/research/science/evidence-based-dental-research/antibiotics-for-dental-pain-and-swelling
GUIDE_US_IDSA_SSTI: https://www.idsociety.org/practice-guideline/skin-and-soft-tissue-infections/ |  |  | LABEL_US_DAILYMED: https://dailymed.nlm.nih.gov/dailymed/spl-resources.cfm
LABEL_TH_THAIFDA_NDI: https://ndi.fda.moph.go.th/drug_use | imports/accepted_evidence/disease/"
DISEASE_0131,disease,Disease_Download_Map,131,dental_pain_support_adult,,35,"dental_pain_support_adult | Dental pain support | Oral | adult | K08.89 | N | ORAL_DENTAL | GUIDE_US_ADA_DENTAL_ABX, GUIDE_US_IDSA_SSTI, LABEL_US_DAILYMED, LABEL_TH_THAIFDA_NDI | GUIDE_US_ADA_DENTAL_ABX: https://www.ada.org/resources/research/science/evidence-based-dental-research/antibiotics-for-dental-pain-and-swelling
GUIDE_US_IDSA_SSTI: https://www.idsociety.org/practice-guideline/skin-and-soft-tissue-infections/
LABEL_US_DAILYMED: https://dailymed.nlm.nih.gov/dailymed/spl-resources.cfm
LABEL_TH_THAIFDA_NDI: https://ndi.fda.moph.go.th/drug_use | GUIDE_US_ADA_DENTAL_ABX: https://www.ada.org/resources/research/science/evidence-based-dental-research/antibiotics-for-dental-pain-and-swelling
GUIDE_US_IDSA_SSTI: https://www.idsociety.org/practice-guideline/skin-and-soft-tissue-infections/ |  |  | LABEL_US_DAILYMED: https://dailymed.nlm.nih.gov/dailymed/spl-resources.cfm
LABEL_TH_THAIFDA_NDI: https://ndi.fda.moph.go.th/drug_use | imports/accepted_evidence/disease/dental_pain_support_adult"
DISEASE_0132,disease,Disease_Download_Map,132,gingivitis_localized_adult,,35,"gingivitis_localized_adult | Localized gingivitis | Oral | adult | K05.10 | N | ORAL_DENTAL | GUIDE_US_ADA_DENTAL_ABX, GUIDE_US_IDSA_SSTI, LABEL_US_DAILYMED, LABEL_TH_THAIFDA_NDI | GUIDE_US_ADA_DENTAL_ABX: https://www.ada.org/resources/research/science/evidence-based-dental-research/antibiotics-for-dental-pain-and-swelling
GUIDE_US_IDSA_SSTI: https://www.idsociety.org/practice-guideline/skin-and-soft-tissue-infections/
LABEL_US_DAILYMED: https://dailymed.nlm.nih.gov/dailymed/spl-resources.cfm
LABEL_TH_THAIFDA_NDI: https://ndi.fda.moph.go.th/drug_use | GUIDE_US_ADA_DENTAL_ABX: https://www.ada.org/resources/research/science/evidence-based-dental-research/antibiotics-for-dental-pain-and-swelling
GUIDE_US_IDSA_SSTI: https://www.idsociety.org/practice-guideline/skin-and-soft-tissue-infections/ |  |  | LABEL_US_DAILYMED: https://dailymed.nlm.nih.gov/dailymed/spl-resources.cfm
LABEL_TH_THAIFDA_NDI: https://ndi.fda.moph.go.th/drug_use | imports/accepted_evidence/disease/gingivitis_localized_ad"
DISEASE_0133,disease,Disease_Download_Map,133,gum_inflammation_support_adult,,35,"gum_inflammation_support_adult | Gum inflammation support | Oral | adult | K05.10 | N | ORAL_DENTAL | GUIDE_US_ADA_DENTAL_ABX, GUIDE_US_IDSA_SSTI, LABEL_US_DAILYMED, LABEL_TH_THAIFDA_NDI | GUIDE_US_ADA_DENTAL_ABX: https://www.ada.org/resources/research/science/evidence-based-dental-research/antibiotics-for-dental-pain-and-swelling
GUIDE_US_IDSA_SSTI: https://www.idsociety.org/practice-guideline/skin-and-soft-tissue-infections/
LABEL_US_DAILYMED: https://dailymed.nlm.nih.gov/dailymed/spl-resources.cfm
LABEL_TH_THAIFDA_NDI: https://ndi.fda.moph.go.th/drug_use | GUIDE_US_ADA_DENTAL_ABX: https://www.ada.org/resources/research/science/evidence-based-dental-research/antibiotics-for-dental-pain-and-swelling
GUIDE_US_IDSA_SSTI: https://www.idsociety.org/practice-guideline/skin-and-soft-tissue-infections/ |  |  | LABEL_US_DAILYMED: https://dailymed.nlm.nih.gov/dailymed/spl-resources.cfm
LABEL_TH_THAIFDA_NDI: https://ndi.fda.moph.go.th/drug_use | imports/accepted_evidence/disease/gum_inflammatio"
DISEASE_0134,disease,Disease_Download_Map,134,dental_abscess_support_adult,,35,"dental_abscess_support_adult | Dental abscess support | Oral | adult | K04.7 | Y | ORAL_DENTAL | GUIDE_US_ADA_DENTAL_ABX, GUIDE_US_IDSA_SSTI, LABEL_US_DAILYMED, LABEL_TH_THAIFDA_NDI | GUIDE_US_ADA_DENTAL_ABX: https://www.ada.org/resources/research/science/evidence-based-dental-research/antibiotics-for-dental-pain-and-swelling
GUIDE_US_IDSA_SSTI: https://www.idsociety.org/practice-guideline/skin-and-soft-tissue-infections/
LABEL_US_DAILYMED: https://dailymed.nlm.nih.gov/dailymed/spl-resources.cfm
LABEL_TH_THAIFDA_NDI: https://ndi.fda.moph.go.th/drug_use | GUIDE_US_ADA_DENTAL_ABX: https://www.ada.org/resources/research/science/evidence-based-dental-research/antibiotics-for-dental-pain-and-swelling
GUIDE_US_IDSA_SSTI: https://www.idsociety.org/practice-guideline/skin-and-soft-tissue-infections/ |  |  | LABEL_US_DAILYMED: https://dailymed.nlm.nih.gov/dailymed/spl-resources.cfm
LABEL_TH_THAIFDA_NDI: https://ndi.fda.moph.go.th/drug_use | imports/accepted_evidence/disease/dental_abscess_suppo"
DRUG_0012,drug,Drug_Label_Links,12,Hidrasec 100 mg.,Hidrasec 100 mg.,35,DRUG_BDS043842 | Hidrasec 100 mg. | Racecadotril 100 mg. | racecadotril |  | ยาแก้ท้องเสีย (D) | capsule | 100 mg | antisecretory_antidiarrheal | N | Adult/older child only - verify | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=racecadotril | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=racecadotril&name_type=both&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.xml?drug_name=racecadotril&name_type=both&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v1/drugname/racecadotril/human/spls.json | https://dailymed.nlm.nih.gov/dailymed/services/v2/drugnames.json?drug_name=racecadotril&name_type=both&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/{SETID}.xml | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22racecadotril%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.fda.gov/drugs/drug-approvals-and-databases/drugsfda-data-files | https://www.f
DRUG_0057,drug,Drug_Label_Links,57,Hidrasec Paediatric 30 mg,Hidrasec Paediatric 30 mg,35,DRUG_BDS002108 | Hidrasec Paediatric 30 mg | Racecadotril 30 mg. | racecadotril paeds |  | ยาแก้ท้องเสีย (D) | other | 30 mg | antisecretory_antidiarrheal | N | Y - verify age/weight | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=racecadotril+paeds | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=racecadotril%20paeds&name_type=both&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.xml?drug_name=racecadotril%20paeds&name_type=both&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v1/drugname/racecadotril%20paeds/human/spls.json | https://dailymed.nlm.nih.gov/dailymed/services/v2/drugnames.json?drug_name=racecadotril%20paeds&name_type=both&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/{SETID}.xml | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22racecadotril%20paeds%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.fda.gov/drugs/drug-approvals-an
DISEASE_0018,disease,Disease_Download_Map,18,viral_fever_bodyache_adult,,36,"viral_fever_bodyache_adult | Viral fever / body ache | General | adult | B34.9 | N | GENERAL_FEVER | GUIDE_US_CDC_ABX_ADULT, GUIDE_US_CDC_ABX_PEDS, LABEL_US_DAILYMED, LABEL_TH_THAIFDA_NDI | GUIDE_US_CDC_ABX_ADULT: https://www.cdc.gov/antibiotic-use/hcp/clinical-care/adult-outpatient.html
GUIDE_US_CDC_ABX_PEDS: https://www.cdc.gov/antibiotic-use/hcp/clinical-care/pediatric-outpatient.html
LABEL_US_DAILYMED: https://dailymed.nlm.nih.gov/dailymed/spl-resources.cfm
LABEL_TH_THAIFDA_NDI: https://ndi.fda.moph.go.th/drug_use | GUIDE_US_CDC_ABX_ADULT: https://www.cdc.gov/antibiotic-use/hcp/clinical-care/adult-outpatient.html
GUIDE_US_CDC_ABX_PEDS: https://www.cdc.gov/antibiotic-use/hcp/clinical-care/pediatric-outpatient.html |  |  | LABEL_US_DAILYMED: https://dailymed.nlm.nih.gov/dailymed/spl-resources.cfm
LABEL_TH_THAIFDA_NDI: https://ndi.fda.moph.go.th/drug_use | imports/accepted_evidence/disease/viral_fever_bodyache_adult/ | TODO_DOWNLOAD | Extract: first-line regimen, dose, duration, antib"
DISEASE_0092,disease,Disease_Download_Map,92,viral_fever_peds_support,,36,"viral_fever_peds_support | Pediatric viral fever support | General | peds | B34.9 | N | GENERAL_FEVER | GUIDE_US_CDC_ABX_ADULT, GUIDE_US_CDC_ABX_PEDS, LABEL_US_DAILYMED, LABEL_TH_THAIFDA_NDI | GUIDE_US_CDC_ABX_ADULT: https://www.cdc.gov/antibiotic-use/hcp/clinical-care/adult-outpatient.html
GUIDE_US_CDC_ABX_PEDS: https://www.cdc.gov/antibiotic-use/hcp/clinical-care/pediatric-outpatient.html
LABEL_US_DAILYMED: https://dailymed.nlm.nih.gov/dailymed/spl-resources.cfm
LABEL_TH_THAIFDA_NDI: https://ndi.fda.moph.go.th/drug_use | GUIDE_US_CDC_ABX_ADULT: https://www.cdc.gov/antibiotic-use/hcp/clinical-care/adult-outpatient.html
GUIDE_US_CDC_ABX_PEDS: https://www.cdc.gov/antibiotic-use/hcp/clinical-care/pediatric-outpatient.html |  |  | LABEL_US_DAILYMED: https://dailymed.nlm.nih.gov/dailymed/spl-resources.cfm
LABEL_TH_THAIFDA_NDI: https://ndi.fda.moph.go.th/drug_use | imports/accepted_evidence/disease/viral_fever_peds_support/ | TODO_DOWNLOAD | Extract: first-line regimen, dose, duration, anti"
