task_id,row_type,sheet,row_number,record_id,name,priority_score,source_hint
PRODUCT_0520,product,Product_Label_Links,520,1454,Concor 5 mg,100,519 | 1454 | Concor 5 mg | Bisoprolol fumarate 5 mg. | Concor 5 mg (10 tabs) | ยาลดความดันโลหิต (D) | แผง 10 เม็ด |  | Bisoprolol fumarate | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Concor+5+mg | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Bisoprolol+fumarate | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Concor%205%20mg&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Bisoprolol%20fumarate&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Concor%205%20mg%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Bisoprolol%20fumarate%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Bisoprolol+fumarate | https://www.medicines.org.uk/emc/search?q=Concor+5+mg | https://ndi.fda.moph.go.th/drug_use | https://drug.fda.moph.go.th/lowrisk/categ
PRODUCT_0521,product,Product_Label_Links,521,42320,Diovan 160 mg,100,520 | 42320 | Diovan 160 mg | Valsartan 160 mg. | Diovan 160 mg (28 tabs) | ยาลดความดันโลหิต (D) | กล่อง 28 เม็ด |  | Valsartan | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Diovan+160+mg | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Valsartan | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Diovan%20160%20mg&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Valsartan&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Diovan%20160%20mg%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Valsartan%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Valsartan | https://www.medicines.org.uk/emc/search?q=Diovan+160+mg | https://ndi.fda.moph.go.th/drug_use | https://drug.fda.moph.go.th/lowrisk/category/monograph-of-the-national-list-of-essential
PRODUCT_0522,product,Product_Label_Links,522,42319,Diovan 80 mg,100,521 | 42319 | Diovan 80 mg | Valsartan 80 mg. | Diovan 80 mg (28 tabs) | ยาลดความดันโลหิต (D) | กล่อง 28 เม็ด |  | Valsartan | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Diovan+80+mg | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Valsartan | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Diovan%2080%20mg&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Valsartan&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Diovan%2080%20mg%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Valsartan%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Valsartan | https://www.medicines.org.uk/emc/search?q=Diovan+80+mg | https://ndi.fda.moph.go.th/drug_use | https://drug.fda.moph.go.th/lowrisk/category/monograph-of-the-national-list-of-essential-medici
PRODUCT_0523,product,Product_Label_Links,523,1845,Enaril 20 mg,100,522 | 1845 | Enaril 20 mg | Enalapril Maleate 20 mg. | Enaril 20 mg (10 tabs) | ยาลดความดันโลหิต (D) | แผง 10 เม็ด |  | Enalapril Maleate | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Enaril+20+mg | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Enalapril+Maleate | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Enaril%2020%20mg&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Enalapril%20Maleate&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Enaril%2020%20mg%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Enalapril%20Maleate%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Enalapril+Maleate | https://www.medicines.org.uk/emc/search?q=Enaril+20+mg | https://ndi.fda.moph.go.th/drug_use | https://drug.fda.moph.go.th/lowrisk/category/m
PRODUCT_0524,product,Product_Label_Links,524,1812,Enaril 5 mg,100,523 | 1812 | Enaril 5 mg | Enalapril Maleate 5 mg. | Enaril 5 mg (10 tabs) | ยาลดความดันโลหิต (D) | แผง 10 เม็ด |  | Enalapril Maleate | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Enaril+5+mg | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Enalapril+Maleate | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Enaril%205%20mg&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Enalapril%20Maleate&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Enaril%205%20mg%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Enalapril%20Maleate%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Enalapril+Maleate | https://www.medicines.org.uk/emc/search?q=Enaril+5+mg | https://ndi.fda.moph.go.th/drug_use | https://drug.fda.moph.go.th/lowrisk/category/monograp
PRODUCT_0525,product,Product_Label_Links,525,42814,Exforge 5 mg/160 mg,100,524 | 42814 | Exforge 5 mg/160 mg | Amlodipine 5 mg.+Valsartan 160 mg. | Exforge 5 mg/160 mg (28 tabs) | ยาลดความดันโลหิต (D) | กล่อง 28 เม็ด |  | Amlodipine +Valsartan | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Exforge+5+mg%2F160+mg | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Amlodipine+%2BValsartan | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Exforge%205%20mg/160%20mg&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Amlodipine%20%2BValsartan&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Exforge%205%20mg/160%20mg%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Amlodipine%20%2BValsartan%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Amlodipine+%2BValsartan | https://www.medicines.org.uk/emc/search?q=Exforge+5+mg%2F16
PRODUCT_0526,product,Product_Label_Links,526,43130,Felopine 5,100,525 | 43130 | Felopine 5 | Felodipine 5 mg. | Felopine 5 (3 blister) | ยาลดความดันโลหิต (D) | กล่อง 3 แผง |  | Felodipine | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Felopine+5 | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Felodipine | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Felopine%205&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Felodipine&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Felopine%205%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Felodipine%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Felodipine | https://www.medicines.org.uk/emc/search?q=Felopine+5 | https://ndi.fda.moph.go.th/drug_use | https://drug.fda.moph.go.th/lowrisk/category/monograph-of-the-national-list-of-essential-medicines | https
PRODUCT_0527,product,Product_Label_Links,527,44317,Kerdica 20 mg,100,526 | 44317 | Kerdica 20 mg | Manidipine HCl 20 mg. | Kerdica 20 mg (10 tabs) | ยาลดความดันโลหิต (D) | แผง 10 เม็ด |  | Manidipine | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Kerdica+20+mg | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Manidipine | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Kerdica%2020%20mg&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Manidipine&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Kerdica%2020%20mg%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Manidipine%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Manidipine | https://www.medicines.org.uk/emc/search?q=Kerdica+20+mg | https://ndi.fda.moph.go.th/drug_use | https://drug.fda.moph.go.th/lowrisk/category/monograph-of-the-national-list-of-es
PRODUCT_0528,product,Product_Label_Links,528,44532,Lanzaar 100 mg ,100,527 | 44532 | Lanzaar 100 mg  | Losartan potassium 100 mg. | Lanzaar 100 mg  (3 blister) | ยาลดความดันโลหิต (D) | กล่อง 3 แผง |  | Losartan | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Lanzaar+100+mg | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Losartan | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Lanzaar%20100%20mg&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Losartan&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Lanzaar%20100%20mg%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Losartan%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Losartan | https://www.medicines.org.uk/emc/search?q=Lanzaar+100+mg | https://ndi.fda.moph.go.th/drug_use | https://drug.fda.moph.go.th/lowrisk/category/monograph-of-the-national-list-
PRODUCT_0529,product,Product_Label_Links,529,44546,Lanzaar 50,100,528 | 44546 | Lanzaar 50 | Losartan potassium 50 mg. | Lanzaar 50 (10 tabs) | ยาลดความดันโลหิต (D) | แผง 10  เม็ด |  | Losartan | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Lanzaar+50 | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Losartan | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Lanzaar%2050&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Losartan&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Lanzaar%2050%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Losartan%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Losartan | https://www.medicines.org.uk/emc/search?q=Lanzaar+50 | https://ndi.fda.moph.go.th/drug_use | https://drug.fda.moph.go.th/lowrisk/category/monograph-of-the-national-list-of-essential-medicines | https:/
