task_id,row_type,sheet,row_number,record_id,name,priority_score,source_hint
PRODUCT_0745,product,Product_Label_Links,745,41404,CD-Oph Eye Drops,100,744 | 41404 | CD-Oph Eye Drops | Dexamethasone Sodium Phosphate 1 mg.+Chloramphenicol 5 mg.+Tetrahydrozoline HCl 0.25 mg./1 ml. | CD-Oph Eye Drops (5 ml.) | ยาหยอดตาแก้แพ้ (D) | ขวด 5 ml. |  | Dexamethasone Phosphate +Chloramphenicol +Tetrahydrozoline / | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=CD-Oph+Eye+Drops | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Dexamethasone+Phosphate+%2BChloramphenicol+%2BTetrahydrozoline+%2F | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=CD-Oph%20Eye%20Drops&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Dexamethasone%20Phosphate%20%2BChloramphenicol%20%2BTetrahydrozoline%20/&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22CD-Oph%20Eye%20Drops%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Dexamethasone%20Phosphate%20%2BChloramphenicol%20%2BTetrahydrozoline%20/%22&limit=10
PRODUCT_0746,product,Product_Label_Links,746,1632,DexOph Eye-Ear Drops,100,745 | 1632 | DexOph Eye-Ear Drops | Dexamethasone Sodium Phosphate (eq. to Dexamethasone Phosphate 0.1 %)+Neomycin Sulfate 0.5% (eq. to Neomycin Base 0.35 %)/1 ml. | DexOph Eye-Ear Drops (4 ml.) | ยาหยอดตาแก้แพ้ (D) | ขวด 4 ml. |  | Dexamethasone Phosphate +Neomycin Sulfate 0 5 / | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=DexOph+Eye-Ear+Drops | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Dexamethasone+Phosphate+%2BNeomycin+Sulfate+0+5+%2F | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=DexOph%20Eye-Ear%20Drops&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Dexamethasone%20Phosphate%20%2BNeomycin%20Sulfate%200%205%20/&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22DexOph%20Eye-Ear%20Drops%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Dexamethasone%20Phosphate%20%2BNeomycin%20Sulfate%200%205%20/%22&limit=
PRODUCT_0747,product,Product_Label_Links,747,1981,Flarex,100,746 | 1981 | Flarex | Fluorometholone Acetate 0.1 %+Monobasic Sodium Phosphate+Sodium Chloride+Edetate Disodium+Hydroxyethylcellulose+Tyloxapol+Hydrochloric Acid+Sodium Hydroxide+Preservative (Edetate Disodium+Benzalkonium Chloride 0.01%)/1 ml. | Flarex (5 ml.) | ยาหยอดตาแก้แพ้ (D) | ขวด 5 ml. |  | Fluorometholone Acetate 0 1 +Monobasic Phosphate+ Chloride+Edetate Disodium+Hydroxyethylcellulose+Tyloxapol+Hydrochloric | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Flarex | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Fluorometholone+Acetate+0+1+%2BMonobasic+Phosphate%2B+Chloride%2BEdetate+Disodium%2BHydroxyethylcellulose%2BTyloxapol%2BHydrochloric | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Flarex&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Fluorometholone%20Acetate%200%201%20%2BMonobasic%20Phosphate%2B%20Chloride%2BEdetate%20Disodium%2BHydroxyethylcellulose%2BTyloxapol%2BHydrochlori
PRODUCT_0749,product,Product_Label_Links,749,2117,Hista-Oph,100,748 | 2117 | Hista-Oph | Antazoline HCl 0.05 %+Tetrahydrozoline HCl 0.04%+Hydroxypropyl Methylcellulose+Preservative (Benzalkonium Chloride 0.015%)/1 ml. | Hista-Oph (5 ml.) | ยาหยอดตาแก้แพ้ (D) | ขวด 5 ml. |  | Antazoline 0 05 +Tetrahydrozoline 0 04 +Hydroxypropyl Methylcellulose+Preservative / | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Hista-Oph | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Antazoline+0+05+%2BTetrahydrozoline+0+04+%2BHydroxypropyl+Methylcellulose%2BPreservative+%2F | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Hista-Oph&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Antazoline%200%2005%20%2BTetrahydrozoline%200%2004%20%2BHydroxypropyl%20Methylcellulose%2BPreservative%20/&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Hista-Oph%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Antazoline
PRODUCT_0750,product,Product_Label_Links,750,2804,Naphcon-A,100,749 | 2804 | Naphcon-A | Naphazoline HCl 0.025%+Pheniramine Maleate 0.3%+Preservative (Benzalkonium Chloride 0.01%)/1 ml | Naphcon-A (15 ml.) | ยาหยอดตาแก้แพ้ (D) | ขวด 15 ml. |  | Naphazoline 0 025 +Pheniramine Maleate 0 3 +Preservative / | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Naphcon-A | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Naphazoline+0+025+%2BPheniramine+Maleate+0+3+%2BPreservative+%2F | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Naphcon-A&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Naphazoline%200%20025%20%2BPheniramine%20Maleate%200%203%20%2BPreservative%20/&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Naphcon-A%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Naphazoline%200%20025%20%2BPheniramine%20Maleate%200%203%20%2BPreservative%20/%22&limit=10 | https://www.accessdata.fda.gov
PRODUCT_0751,product,Product_Label_Links,751,3029,Opsa-His,100,750 | 3029 | Opsa-His | Antazoline HCl 0.5 mg+Tetrahydrozoline HCl 0.4 mg/1 ml | Opsa-His (5 ml.) | ยาหยอดตาแก้แพ้ (D) | ขวด 5 ml. |  | Antazoline +Tetrahydrozoline / | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Opsa-His | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Antazoline+%2BTetrahydrozoline+%2F | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Opsa-His&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Antazoline%20%2BTetrahydrozoline%20/&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Opsa-His%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Antazoline%20%2BTetrahydrozoline%20/%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Antazoline+%2BTetrahydrozoline+%2F | https://www.medicines.org.uk/emc/search?q=Opsa-His | https://ndi
PRODUCT_0752,product,Product_Label_Links,752,3013,Opsil-A,100,751 | 3013 | Opsil-A | Antazoline HCl BP 0.05 %+Tetrahydrozoline HCl USP 0.04%+Preservative (Benzalkonium Cl 0.01%)/1 ml | Opsil-A (10 ml.) | ยาหยอดตาแก้แพ้ (D) | ขวด 10 ml. |  | Antazoline BP 0 05 +Tetrahydrozoline USP 0 04 +Preservative / | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Opsil-A | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Antazoline+BP+0+05+%2BTetrahydrozoline+USP+0+04+%2BPreservative+%2F | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Opsil-A&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Antazoline%20BP%200%2005%20%2BTetrahydrozoline%20USP%200%2004%20%2BPreservative%20/&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Opsil-A%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Antazoline%20BP%200%2005%20%2BTetrahydrozoline%20USP%200%2004%20%2BPreservative%20/%22&limit=10 | https://www.accessdata
PRODUCT_0756,product,Product_Label_Links,756,1552,Cellufresh,100,755 | 1552 | Cellufresh | Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide | Cellufresh (30 tubes) | น้ำตาเทียม | กล่อง 30 หลอด |  | Carboxymethylcellulose 0 5 +Calcium Chloride+Magnesium Chloride+ Chloride+ Chloride+ Lactate+Hydrochloric Acid+ Hydroxid | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Cellufresh | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Carboxymethylcellulose+0+5+%2BCalcium+Chloride%2BMagnesium+Chloride%2B+Chloride%2B+Chloride%2B+Lactate%2BHydrochloric+Acid%2B+Hydroxid | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Cellufresh&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Carboxymethylcellulose%200%205%20%2BCalcium%20Chloride%2BMagnesium%20Chloride%2B%20Chloride%2B%20Chloride%2B%20Lactate%2BHydrochloric%20Acid%2B%20Hydroxid&name_type=both&pagesize=100 | http
PRODUCT_0759,product,Product_Label_Links,759,1551,Clens 100 Lens Drops,100,758 | 1551 | Clens 100 Lens Drops | Citrate/Borate Buffer+Sodium Chloride+Edetate Disodium 0.05%+PEG-11 Lauryl ether Carboxylic acid+Tetronic t1304+Preservative (Edetate Disodium 0.05%+Polidronium Chloride 0.001%) | Clens 100 Lens Drops (8 ml.) | น้ำตาเทียม | ขวด 8 ml. |  | Citrate/Borate Buffer+ Chloride+Edetate Disodium 0 05 +PEG-11 Lauryl ether Carboxylic acid+Tetronic t1304+Preservative | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Clens+100+Lens+Drops | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Citrate%2FBorate+Buffer%2B+Chloride%2BEdetate+Disodium+0+05+%2BPEG-11+Lauryl+ether+Carboxylic+acid%2BTetronic+t1304%2BPreservative | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Clens%20100%20Lens%20Drops&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Citrate/Borate%20Buffer%2B%20Chloride%2BEdetate%20Disodium%200%2005%20%2BPEG-11%20Lauryl%20ether%20Carboxylic%20acid%2BTetronic%20t1304%2BPr
PRODUCT_0760,product,Product_Label_Links,760,2107,Genteal Eye Drop,100,759 | 2107 | Genteal Eye Drop | Hypromellose 3 mg. (0.3%)+Sodium Chloride+Boric Acid+Potassium Chloride+Hydrochloric Acid+Preservative (Sodium Perborate+Phosphonic Acid) | Genteal Eye Drop (10 ml.) | น้ำตาเทียม | ขวด 10 ml. |  | Hypromellose + Chloride+Boric Acid+ Chloride+Hydrochloric Acid+Preservative | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Genteal+Eye+Drop | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Hypromellose+%2B+Chloride%2BBoric+Acid%2B+Chloride%2BHydrochloric+Acid%2BPreservative | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Genteal%20Eye%20Drop&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Hypromellose%20%2B%20Chloride%2BBoric%20Acid%2B%20Chloride%2BHydrochloric%20Acid%2BPreservative&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Genteal%20Eye%20Drop%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic
