task_id,row_type,sheet,row_number,record_id,name,priority_score,source_hint
PRODUCT_0116,product,Product_Label_Links,116,2903,Nexium 40 mg,100,115 | 2903 | Nexium 40 mg | Esomeprazole 40 mg. | Nexium 40 mg (14 tabs) | ยาลดการหลั่งกรด (D) | กล่อง 14 เม็ด |  | Esomeprazole | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Nexium+40+mg | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Esomeprazole | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Nexium%2040%20mg&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Esomeprazole&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Nexium%2040%20mg%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Esomeprazole%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Esomeprazole | https://www.medicines.org.uk/emc/search?q=Nexium+40+mg | https://ndi.fda.moph.go.th/drug_use | https://drug.fda.moph.go.th/lowrisk/category/monograph-of-the-national-list-of-
PRODUCT_0117,product,Product_Label_Links,117,45613,Nycacid,100,116 | 45613 | Nycacid | Omeprazole 20 mg. | Nycacid (10 cap) | ยาลดการหลั่งกรด (D) | กล่อง 10 แคปซูล |  | Omeprazole | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Nycacid | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Omeprazole | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Nycacid&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Omeprazole&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Nycacid%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Omeprazole%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Omeprazole | https://www.medicines.org.uk/emc/search?q=Nycacid | https://ndi.fda.moph.go.th/drug_use | https://drug.fda.moph.go.th/lowrisk/category/monograph-of-the-national-list-of-essential-medicines | https://www.mims.com/thail
PRODUCT_0118,product,Product_Label_Links,118,3065,Ocid,100,117 | 3065 | Ocid | Omeprazole 20 mg. | Ocid (10 cap) | ยาลดการหลั่งกรด (D) | กล่อง 10 แคปซูล |  | Omeprazole | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Ocid | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Omeprazole | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Ocid&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Omeprazole&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Ocid%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Omeprazole%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Omeprazole | https://www.medicines.org.uk/emc/search?q=Ocid | https://ndi.fda.moph.go.th/drug_use | https://drug.fda.moph.go.th/lowrisk/category/monograph-of-the-national-list-of-essential-medicines | https://www.mims.com/thailand/search?q=Ocid |
PRODUCT_0119,product,Product_Label_Links,119,6714,Omeprazole 20 mg (GPO),100,118 | 6714 | Omeprazole 20 mg (GPO) | Omeprazole 20 mg. | Omeprazole 20 mg (GPO) (10 cap) | ยาลดการหลั่งกรด (D) | แผง 10 แคปซูล |  | Omeprazole | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Omeprazole+20+mg+%28GPO%29 | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Omeprazole | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Omeprazole%2020%20mg%20%28GPO%29&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Omeprazole&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Omeprazole%2020%20mg%20%28GPO%29%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Omeprazole%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Omeprazole | https://www.medicines.org.uk/emc/search?q=Omeprazole+20+mg+%28GPO%29 | https://ndi.fda.moph.go.th/drug_use | https://drug
PRODUCT_0120,product,Product_Label_Links,120,3138,Pariet 20 mg,100,119 | 3138 | Pariet 20 mg | Rabeprazole 20 mg. | Pariet 20 mg (14 tabs) | ยาลดการหลั่งกรด (D) | กล่อง 14 เม็ด |  | Rabeprazole | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Pariet+20+mg | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Rabeprazole | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Pariet%2020%20mg&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Rabeprazole&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Pariet%2020%20mg%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Rabeprazole%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Rabeprazole | https://www.medicines.org.uk/emc/search?q=Pariet+20+mg | https://ndi.fda.moph.go.th/drug_use | https://drug.fda.moph.go.th/lowrisk/category/monograph-of-the-national-list-of-essent
PRODUCT_0121,product,Product_Label_Links,121,3110,Prevacid FDT 30,100,120 | 3110 | Prevacid FDT 30 | Lansoprazole 30 mg. | Prevacid FDT 30 (14 tabs) | ยาลดการหลั่งกรด (D) | กล่อง 14 เม็ด |  | Lansoprazole | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Prevacid+FDT+30 | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Lansoprazole | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Prevacid%20FDT%2030&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Lansoprazole&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Prevacid%20FDT%2030%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Lansoprazole%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Lansoprazole | https://www.medicines.org.uk/emc/search?q=Prevacid+FDT+30 | https://ndi.fda.moph.go.th/drug_use | https://drug.fda.moph.go.th/lowrisk/category/monograph-of-the
PRODUCT_0122,product,Product_Label_Links,122,47441,Rabeprazole Sandoz 20 mg ,100,121 | 47441 | Rabeprazole Sandoz 20 mg  | Rabeprazole Sandoz 20 mg. | Rabeprazole Sandoz 20 mg  (14 tabs) | ยาลดการหลั่งกรด (D) | กล่อง 14 เม็ด |  | Rabeprazole Sandoz | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Rabeprazole+Sandoz+20+mg | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Rabeprazole+Sandoz | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Rabeprazole%20Sandoz%2020%20mg&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Rabeprazole%20Sandoz&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Rabeprazole%20Sandoz%2020%20mg%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Rabeprazole%20Sandoz%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Rabeprazole+Sandoz | https://www.medicines.org.uk/emc/search?q=Rabeprazole+Sandoz+20+mg 
PRODUCT_0123,product,Product_Label_Links,123,3527,Siamidine 400 mg,100,122 | 3527 | Siamidine 400 mg | Cimetidine 400 mg. | Siamidine 400 mg (10 tabs) | ยาลดการหลั่งกรด (D) | แผง 10 เม็ด |  | Cimetidine | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Siamidine+400+mg | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Cimetidine | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Siamidine%20400%20mg&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Cimetidine&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Siamidine%20400%20mg%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Cimetidine%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Cimetidine | https://www.medicines.org.uk/emc/search?q=Siamidine+400+mg | https://ndi.fda.moph.go.th/drug_use | https://drug.fda.moph.go.th/lowrisk/category/monograph-of-the-nation
PRODUCT_0124,product,Product_Label_Links,124,7181,Leftose,100,123 | 7181 | Leftose | Lysozyme chloride 30 mg. | Leftose (10 tabs) | ยาลดบวม (D) | แผง 10 เม็ด |  | Lysozyme chloride | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Leftose | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Lysozyme+chloride | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Leftose&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Lysozyme%20chloride&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Leftose%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Lysozyme%20chloride%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Lysozyme+chloride | https://www.medicines.org.uk/emc/search?q=Leftose | https://ndi.fda.moph.go.th/drug_use | https://drug.fda.moph.go.th/lowrisk/category/monograph-of-the-national-list-of-essential-medi
PRODUCT_0125,product,Product_Label_Links,125,46509,Proctase-P,100,124 | 46509 | Proctase-P | Proctase 10 mg+Pancreatin 50 mg | Proctase-P (10 cap) | ยาลดบวม (D) | แผง 10 แคปซูล |  | Proctase +Pancreatin | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Proctase-P | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Proctase+%2BPancreatin | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Proctase-P&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Proctase%20%2BPancreatin&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Proctase-P%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Proctase%20%2BPancreatin%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Proctase+%2BPancreatin | https://www.medicines.org.uk/emc/search?q=Proctase-P | https://ndi.fda.moph.go.th/drug_use | https://drug.fda.moph.go.th/lowrisk/categor
