task_id,row_type,sheet,row_number,record_id,name,priority_score,source_hint
PRODUCT_0758,product,Product_Label_Links,758,1554,Cellufresh MD ใหญ่,50,757 | 1554 | Cellufresh MD ใหญ่ | Carboxymethylcellulose Sodium (CMC) 0.5%+Boric acid+Calcium Chloride dihydrate+Magnesium Chloride+ Potassium Chloride+Sodium Borate+Sodium Chloride+Preservative (Stabilized Oxychloro complex (Purite)  | Cellufresh MD ใหญ่ (15 ml.) | น้ำตาเทียม | ขวด 15 ml. |  | Carboxymethylcellulose 0 5 +Boric acid+Calcium Chloride dihydrate+Magnesium Chloride+ Chloride+ Borate+ Chloride+Preserv | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Cellufresh+MD+%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88 | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Carboxymethylcellulose+0+5+%2BBoric+acid%2BCalcium+Chloride+dihydrate%2BMagnesium+Chloride%2B+Chloride%2B+Borate%2B+Chloride%2BPreserv | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Cellufresh%20MD%20%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Carboxymethylcellulose%200%205%20%2BBoric%20acid%2BCalc
PRODUCT_0424,product,Product_Label_Links,424,3591,Strepsils Chesty Cough ซอง 8s,51,423 | 3591 | Strepsils Chesty Cough ซอง 8s | Ambroxol HCl 15 mg. | Strepsils Chesty Cough ซอง 8s (8 tabs) | ยาอมละลายเสมหะ | ซอง 8 เม็ด |  | Ambroxol | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Strepsils+Chesty+Cough+%E0%B8%8B%E0%B8%AD%E0%B8%87+8s | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Ambroxol | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Strepsils%20Chesty%20Cough%20%E0%B8%8B%E0%B8%AD%E0%B8%87%208s&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Ambroxol&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Strepsils%20Chesty%20Cough%20%E0%B8%8B%E0%B8%AD%E0%B8%87%208s%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Ambroxol%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Ambroxol | https://www.medicines.org.uk/emc/searc
PRODUCT_0425,product,Product_Label_Links,425,3642,Strepsils Throat Irritation & Cough กล่อง 24s,51,424 | 3642 | Strepsils Throat Irritation & Cough กล่อง 24s | Ambroxol HCl 15 mg. | Strepsils Throat Irritation & Cough กล่อง 24s (24 tabs) | ยาอมละลายเสมหะ | กล่อง 24 เม็ด |  | Ambroxol | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Strepsils+Throat+Irritation+%26+Cough+%E0%B8%81%E0%B8%A5%E0%B9%88%E0%B8%AD%E0%B8%87+24s | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Ambroxol | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Strepsils%20Throat%20Irritation%20%26%20Cough%20%E0%B8%81%E0%B8%A5%E0%B9%88%E0%B8%AD%E0%B8%87%2024s&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Ambroxol&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Strepsils%20Throat%20Irritation%20%26%20Cough%20%E0%B8%81%E0%B8%A5%E0%B9%88%E0%B8%AD%E0%B8%87%2024s%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Ambroxol%22&limit=10 | https://www.accessdata
PRODUCT_0426,product,Product_Label_Links,426,3641,Strepsils Throat Irritation & Cough ซอง 8s,51,425 | 3641 | Strepsils Throat Irritation & Cough ซอง 8s | Ambroxol HCl 15 mg. | Strepsils Throat Irritation & Cough ซอง 8s (8 tabs) | ยาอมละลายเสมหะ | ซอง 8 เม็ด |  | Ambroxol | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Strepsils+Throat+Irritation+%26+Cough+%E0%B8%8B%E0%B8%AD%E0%B8%87+8s | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Ambroxol | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Strepsils%20Throat%20Irritation%20%26%20Cough%20%E0%B8%8B%E0%B8%AD%E0%B8%87%208s&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Ambroxol&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Strepsils%20Throat%20Irritation%20%26%20Cough%20%E0%B8%8B%E0%B8%AD%E0%B8%87%208s%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Ambroxol%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/
PRODUCT_0105,product,Product_Label_Links,105,2030,Gastro Bismol 524,56,"104 | 2030 | Gastro Bismol 524 | Bismuth Subsalicylate 524 mg. | Gastro Bismol 524 (10 tabs) | ยาลดกรด, เคลือบกระเพาะ | แผง 10 เม็ด |  | Bismuth Subsalicylate | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Gastro+Bismol+524 | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Bismuth+Subsalicylate | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Gastro%20Bismol%20524&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Bismuth%20Subsalicylate&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Gastro%20Bismol%20524%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Bismuth%20Subsalicylate%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Bismuth+Subsalicylate | https://www.medicines.org.uk/emc/search?q=Gastro+Bismol+524 | https://ndi.fda.moph.go.th/"
PRODUCT_0317,product,Product_Label_Links,317,2010,Gastro Bismol,56,"316 | 2010 | Gastro Bismol | Bismuth Subsalicylate 262 mg. | Gastro Bismol (240 ml.) | ยาลดกรด, เคลือบกระเพาะ ชนิดน้ำ | ขวด 240 ml. | Adults take 2 tablespoons at a time. 4 times a day before meals and before bedtime | Bismuth Subsalicylate | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Gastro+Bismol | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Bismuth+Subsalicylate | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Gastro%20Bismol&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Bismuth%20Subsalicylate&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Gastro%20Bismol%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Bismuth%20Subsalicylate%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Bismuth+Subsalicylate | https://www.medicines.o"
PRODUCT_0300,product,Product_Label_Links,300,3507,Siduol,57,"299 | 3507 | Siduol | Vit K1 2 mg+ Rutin 100 mg+Lysozyme Cl 10 mg+Vit E 52 mg+Pluronic F-68  20 mg | Siduol (10 cap) | ยาบรรเทาริดสีดวง, เส้นเลือดขอด (D) | แผง 10 แคปซูล |  | Vit K1 + Rutin +Lysozyme Cl +Vit E +Pluronic F-68 | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Siduol | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Vit+K1+%2B+Rutin+%2BLysozyme+Cl+%2BVit+E+%2BPluronic+F-68 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Siduol&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Vit%20K1%20%2B%20Rutin%20%2BLysozyme%20Cl%20%2BVit%20E%20%2BPluronic%20F-68&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Siduol%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Vit%20K1%20%2B%20Rutin%20%2BLysozyme%20Cl%20%2BVit%20E%20%2BPluronic%20F-68%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https:/"
PRODUCT_0593,product,Product_Label_Links,593,2047,Gabutin 100 mg,57,592 | 2047 | Gabutin 100 mg | Gabapentin 100 mg. | Gabutin 100 mg (10 cap) | ยากันชัก (D) | แผง 10 แคปซูล |  | Gabapentin | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Gabutin+100+mg | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Gabapentin | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Gabutin%20100%20mg&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Gabapentin&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Gabutin%20100%20mg%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Gabapentin%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Gabapentin | https://www.medicines.org.uk/emc/search?q=Gabutin+100+mg | https://ndi.fda.moph.go.th/drug_use | https://drug.fda.moph.go.th/lowrisk/category/monograph-of-the-national-list-of-essenti
PRODUCT_0594,product,Product_Label_Links,594,2046,Gabutin 300 mg,57,593 | 2046 | Gabutin 300 mg | Gabapentin 300 mg. | Gabutin 300 mg (10 cap) | ยากันชัก (D) | แผง 10 แคปซูล |  | Gabapentin | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Gabutin+300+mg | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Gabapentin | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Gabutin%20300%20mg&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Gabapentin&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Gabutin%20300%20mg%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Gabapentin%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Gabapentin | https://www.medicines.org.uk/emc/search?q=Gabutin+300+mg | https://ndi.fda.moph.go.th/drug_use | https://drug.fda.moph.go.th/lowrisk/category/monograph-of-the-national-list-of-essenti
PRODUCT_0624,product,Product_Label_Links,624,40014,Amsel Nature C,57,623 | 40014 | Amsel Nature C | Acerola Cherry Extract 360 mg. + Rosehips Extract 100 mg. + Cranberry Extract 50 mg. + Ascorbic Acid 35 mg. + Citrus Bioflavonoid 6.5 mg. + Rutin 5 mg.  | Amsel Nature C (30 cap) | วิตามินซี | ขวด 30 แคปซูล |  | Acerola Cherry Extract + Rosehips Extract + Cranberry Extract + Ascorbic Acid + Citrus Bioflavonoid + Rutin | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Amsel+Nature+C | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Acerola+Cherry+Extract+%2B+Rosehips+Extract+%2B+Cranberry+Extract+%2B+Ascorbic+Acid+%2B+Citrus+Bioflavonoid+%2B+Rutin | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Amsel%20Nature%20C&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Acerola%20Cherry%20Extract%20%2B%20Rosehips%20Extract%20%2B%20Cranberry%20Extract%20%2B%20Ascorbic%20Acid%20%2B%20Citrus%20Bioflavonoid%20%2B%20Rutin&name_type=both&pagesize=100 | https://api.fda.gov/drug/label
