task_id,row_type,sheet,row_number,record_id,name,priority_score,source_hint
PRODUCT_0597,product,Product_Label_Links,597,2863,Neurontin 100 mg,100,596 | 2863 | Neurontin 100 mg | Gabapentin 100 mg. | Neurontin 100 mg (10 cap) | ยากันชัก (D) | แผง 10 แคปซูล |  | Gabapentin | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Neurontin+100+mg | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Gabapentin | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Neurontin%20100%20mg&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Gabapentin&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Neurontin%20100%20mg%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Gabapentin%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Gabapentin | https://www.medicines.org.uk/emc/search?q=Neurontin+100+mg | https://ndi.fda.moph.go.th/drug_use | https://drug.fda.moph.go.th/lowrisk/category/monograph-of-the-national-lis
PRODUCT_0598,product,Product_Label_Links,598,2823,Neurontin 300 mg,100,597 | 2823 | Neurontin 300 mg | Gabapentin 300 mg. | Neurontin 300 mg (10 cap) | ยากันชัก (D) | แผง 10 แคปซูล |  | Gabapentin | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Neurontin+300+mg | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Gabapentin | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Neurontin%20300%20mg&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Gabapentin&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Neurontin%20300%20mg%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Gabapentin%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Gabapentin | https://www.medicines.org.uk/emc/search?q=Neurontin+300+mg | https://ndi.fda.moph.go.th/drug_use | https://drug.fda.moph.go.th/lowrisk/category/monograph-of-the-national-lis
PRODUCT_0599,product,Product_Label_Links,599,46516,Pregabalin Sandoz 25 mg,100,598 | 46516 | Pregabalin Sandoz 25 mg | Pregabalin 25 mg. | Pregabalin Sandoz 25 mg (7 cap) | ยากันชัก (D) | แผง 7 แคปซูล |  | Pregabalin | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Pregabalin+Sandoz+25+mg | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Pregabalin | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Pregabalin%20Sandoz%2025%20mg&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Pregabalin&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Pregabalin%20Sandoz%2025%20mg%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Pregabalin%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Pregabalin | https://www.medicines.org.uk/emc/search?q=Pregabalin+Sandoz+25+mg | https://ndi.fda.moph.go.th/drug_use | https://drug.fda.moph.go.th/lo
PRODUCT_0600,product,Product_Label_Links,600,46517,Pregabalin Sandoz 75 mg,100,599 | 46517 | Pregabalin Sandoz 75 mg | Pregabalin 75 mg. | Pregabalin Sandoz 75 mg (7 cap) | ยากันชัก (D) | แผง 7 แคปซูล |  | Pregabalin | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Pregabalin+Sandoz+75+mg | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Pregabalin | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Pregabalin%20Sandoz%2075%20mg&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Pregabalin&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Pregabalin%20Sandoz%2075%20mg%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Pregabalin%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Pregabalin | https://www.medicines.org.uk/emc/search?q=Pregabalin+Sandoz+75+mg | https://ndi.fda.moph.go.th/drug_use | https://drug.fda.moph.go.th/lo
PRODUCT_0601,product,Product_Label_Links,601,42823,Euthyrox 100 mcg สูตรปรับปรุง,100,600 | 42823 | Euthyrox 100 mcg สูตรปรับปรุง | Levothyroxine Sodium 100 mcg. | Euthyrox 100 mcg สูตรปรับปรุง (100 tabs) | ยารักษาไทรอยด์ (D) | กล่อง 100 เม็ด |  | Levothyroxine | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Euthyrox+100+mcg+%E0%B8%AA%E0%B8%B9%E0%B8%95%E0%B8%A3%E0%B8%9B%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%9B%E0%B8%A3%E0%B8%B8%E0%B8%87 | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Levothyroxine | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Euthyrox%20100%20mcg%20%E0%B8%AA%E0%B8%B9%E0%B8%95%E0%B8%A3%E0%B8%9B%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%9B%E0%B8%A3%E0%B8%B8%E0%B8%87&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Levothyroxine&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Euthyrox%20100%20mcg%20%E0%B8%AA%E0%B8%B9%E0%B8%95%E0%B8%A3%E0%B8%9B%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%9B%E0%B8%A3%E0%B8%B8%E0%B8%87%22&limit=10 | https://ap
PRODUCT_0602,product,Product_Label_Links,602,42824,Euthyrox 50 mcg สูตรปรับปรุง,100,601 | 42824 | Euthyrox 50 mcg สูตรปรับปรุง | Levothyroxine Sodium 50 mcg. | Euthyrox 50 mcg สูตรปรับปรุง (100 tabs) | ยารักษาไทรอยด์ (D) | กล่อง 100 เม็ด |  | Levothyroxine | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Euthyrox+50+mcg+%E0%B8%AA%E0%B8%B9%E0%B8%95%E0%B8%A3%E0%B8%9B%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%9B%E0%B8%A3%E0%B8%B8%E0%B8%87 | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Levothyroxine | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Euthyrox%2050%20mcg%20%E0%B8%AA%E0%B8%B9%E0%B8%95%E0%B8%A3%E0%B8%9B%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%9B%E0%B8%A3%E0%B8%B8%E0%B8%87&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Levothyroxine&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Euthyrox%2050%20mcg%20%E0%B8%AA%E0%B8%B9%E0%B8%95%E0%B8%A3%E0%B8%9B%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%9B%E0%B8%A3%E0%B8%B8%E0%B8%87%22&limit=10 | https://api.fda.
PRODUCT_0603,product,Product_Label_Links,603,46506,Pyroid,100,602 | 46506 | Pyroid | Propylthiouracil 50 mg | Pyroid (10 tabs) | ยารักษาไทรอยด์ (D) | แผง 10 เม็ด |  | Propylthiouracil | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Pyroid | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Propylthiouracil | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Pyroid&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Propylthiouracil&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Pyroid%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Propylthiouracil%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Propylthiouracil | https://www.medicines.org.uk/emc/search?q=Pyroid | https://ndi.fda.moph.go.th/drug_use | https://drug.fda.moph.go.th/lowrisk/category/monograph-of-the-national-list-of-essential-medicines | h
PRODUCT_0604,product,Product_Label_Links,604,3746,Timazol,100,603 | 3746 | Timazol | Methimazole 5 mg. | Timazol (10 tabs) | ยารักษาไทรอยด์ (D) | แผง 10 เม็ด |  | Methimazole | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Timazol | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Methimazole | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Timazol&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Methimazole&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Timazol%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Methimazole%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Methimazole | https://www.medicines.org.uk/emc/search?q=Timazol | https://ndi.fda.moph.go.th/drug_use | https://drug.fda.moph.go.th/lowrisk/category/monograph-of-the-national-list-of-essential-medicines | https://www.mims.com/thail
PRODUCT_0606,product,Product_Label_Links,606,1460,Colchicine 0.6 mg,100,605 | 1460 | Colchicine 0.6 mg | Colchicine 0.6 mg. | Colchicine 0.6 mg (10 tabs) | ยารักษาเกาต์ (D) | แผง 10 เม็ด |  | Colchicine | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Colchicine+0.6+mg | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Colchicine | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Colchicine%200.6%20mg&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Colchicine&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Colchicine%200.6%20mg%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Colchicine%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Colchicine | https://www.medicines.org.uk/emc/search?q=Colchicine+0.6+mg | https://ndi.fda.moph.go.th/drug_use | https://drug.fda.moph.go.th/lowrisk/category/monograph-of-the-nat
PRODUCT_0607,product,Product_Label_Links,607,8731,Colchimex,100,606 | 8731 | Colchimex | Colchicine 0.6 mg. | Colchimex (10 tabs) | ยารักษาเกาต์ (D) | แผง 10 เม็ด |  | Colchicine | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Colchimex | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Colchicine | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Colchimex&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Colchicine&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Colchimex%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Colchicine%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Colchicine | https://www.medicines.org.uk/emc/search?q=Colchimex | https://ndi.fda.moph.go.th/drug_use | https://drug.fda.moph.go.th/lowrisk/category/monograph-of-the-national-list-of-essential-medicines | https://www.mims.com
