task_id,row_type,sheet,row_number,record_id,name,priority_score,source_hint
PRODUCT_0359,product,Product_Label_Links,359,7751,Norfloxyl-400,100,358 | 7751 | Norfloxyl-400 | Norfloxacin 400 mg. | Norfloxyl-400 (10 tabs) | ยาฆ่าเชื้อแบคทีเรียทางเดินปัสสาวะ (D) | แผง 10 เม็ด |  | Norfloxacin | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Norfloxyl-400 | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Norfloxacin | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Norfloxyl-400&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Norfloxacin&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Norfloxyl-400%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Norfloxacin%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Norfloxacin | https://www.medicines.org.uk/emc/search?q=Norfloxyl-400 | https://ndi.fda.moph.go.th/drug_use | https://drug.fda.moph.go.th/lowrisk/category/monograph-of-the-national
PRODUCT_0360,product,Product_Label_Links,360,9086,Norxacin 400 mg,100,359 | 9086 | Norxacin 400 mg | Norfloxacin 400 mg. | Norxacin 400 mg (8 tabs) | ยาฆ่าเชื้อแบคทีเรียทางเดินปัสสาวะ (D) | กล่อง 8 เม็ด |  | Norfloxacin | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Norxacin+400+mg | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Norfloxacin | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Norxacin%20400%20mg&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Norfloxacin&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Norxacin%20400%20mg%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Norfloxacin%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Norfloxacin | https://www.medicines.org.uk/emc/search?q=Norxacin+400+mg | https://ndi.fda.moph.go.th/drug_use | https://drug.fda.moph.go.th/lowrisk/category/monog
PRODUCT_0361,product,Product_Label_Links,361,7971,Oflomac-200,100,360 | 7971 | Oflomac-200 | Ofloxacin 200 mg. | Oflomac-200 (10 tabs) | ยาฆ่าเชื้อแบคทีเรียทางเดินปัสสาวะ (D) | แผง 10 เม็ด |  | Ofloxacin | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Oflomac-200 | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Ofloxacin | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Oflomac-200&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Ofloxacin&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Oflomac-200%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Ofloxacin%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Ofloxacin | https://www.medicines.org.uk/emc/search?q=Oflomac-200 | https://ndi.fda.moph.go.th/drug_use | https://drug.fda.moph.go.th/lowrisk/category/monograph-of-the-national-list-of-essential-medic
PRODUCT_0363,product,Product_Label_Links,363,47662,Sixime,100,362 | 47662 | Sixime | Cefixime 100 mg. | Sixime (10 cap) | ยาฆ่าเชื้อแบคทีเรียทางเดินปัสสาวะ (D) | แผง 10 แคปซูล |  | Cefixime | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Sixime | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Cefixime | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Sixime&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Cefixime&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Sixime%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Cefixime%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Cefixime | https://www.medicines.org.uk/emc/search?q=Sixime | https://ndi.fda.moph.go.th/drug_use | https://drug.fda.moph.go.th/lowrisk/category/monograph-of-the-national-list-of-essential-medicines | https://www.mims.com/thaila
PRODUCT_0364,product,Product_Label_Links,364,7311,Xacin,100,363 | 7311 | Xacin | Norfloxacin 400 mg. | Xacin (10 tabs) | ยาฆ่าเชื้อแบคทีเรียทางเดินปัสสาวะ (D) | แผง 10 เม็ด |  | Norfloxacin | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Xacin | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Norfloxacin | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Xacin&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Norfloxacin&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Xacin%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Norfloxacin%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Norfloxacin | https://www.medicines.org.uk/emc/search?q=Xacin | https://ndi.fda.moph.go.th/drug_use | https://drug.fda.moph.go.th/lowrisk/category/monograph-of-the-national-list-of-essential-medicines | https://www.mims.
PRODUCT_0365,product,Product_Label_Links,365,42357,Difflam รสน้ำผึ้งมะนาวผสมโพรโพลิส,100,"364 | 42357 | Difflam รสน้ำผึ้งมะนาวผสมโพรโพลิส | 2,4-Dichlorobenzyl alcohol 1.2 mg.+Amylmetacresol 0.6 mg. | Difflam รสน้ำผึ้งมะนาวผสมโพรโพลิส (8 tabs) | ยาอมแก้เจ็บคอ | ซอง 8 เม็ด |  | 2 4-Dichlorobenzyl alcohol +Amylmetacresol | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Difflam+%E0%B8%A3%E0%B8%AA%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%9C%E0%B8%B6%E0%B9%89%E0%B8%87%E0%B8%A1%E0%B8%B0%E0%B8%99%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%AA%E0%B8%A1%E0%B9%82%E0%B8%9E%E0%B8%A3%E0%B9%82%E0%B8%9E%E0%B8%A5%E0%B8%B4%E0%B8%AA | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=2+4-Dichlorobenzyl+alcohol+%2BAmylmetacresol | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Difflam%20%E0%B8%A3%E0%B8%AA%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%9C%E0%B8%B6%E0%B9%89%E0%B8%87%E0%B8%A1%E0%B8%B0%E0%B8%99%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%AA%E0%B8%A1%E0%B9%82%E0%B8%9E%E0%B8%A3%E0%B9%82%E0%B8%9E%E0%B8%A5%E0%B8%B4%E0%B8%AA&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/"
PRODUCT_0366,product,Product_Label_Links,366,42358,Difflam รสส้มผสมวิตามินซี,100,"365 | 42358 | Difflam รสส้มผสมวิตามินซี | 2,4-Dichlorobenzyl alcohol 1.2 mg.+Amylmetacresol 0.6 mg.+Vit.C 100 mg. | Difflam รสส้มผสมวิตามินซี (8 tabs) | ยาอมแก้เจ็บคอ | ซอง 8 เม็ด |  | 2 4-Dichlorobenzyl alcohol +Amylmetacresol +Vit C | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Difflam+%E0%B8%A3%E0%B8%AA%E0%B8%AA%E0%B9%89%E0%B8%A1%E0%B8%9C%E0%B8%AA%E0%B8%A1%E0%B8%A7%E0%B8%B4%E0%B8%95%E0%B8%B2%E0%B8%A1%E0%B8%B4%E0%B8%99%E0%B8%8B%E0%B8%B5 | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=2+4-Dichlorobenzyl+alcohol+%2BAmylmetacresol+%2BVit+C | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Difflam%20%E0%B8%A3%E0%B8%AA%E0%B8%AA%E0%B9%89%E0%B8%A1%E0%B8%9C%E0%B8%AA%E0%B8%A1%E0%B8%A7%E0%B8%B4%E0%B8%95%E0%B8%B2%E0%B8%A1%E0%B8%B4%E0%B8%99%E0%B8%8B%E0%B8%B5&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=2%204-Dichlorobenzyl%20alcohol%20%2BAmylmetacresol%20%2BVit%20C&name_type=both&pagesize=100 | http"
PRODUCT_0367,product,Product_Label_Links,367,44922,Mybacin OTC Mint,100,"366 | 44922 | Mybacin OTC Mint | 2,4-ไดคลอโรเบนซิล แอลกอฮอล์ 1.2 มก.+เอมิลเมเทครีซอล 0.6 มก. | Mybacin OTC Mint (8 tabs) | ยาอมแก้เจ็บคอ | ซอง 8 เม็ด |  | 2 4-ไดคลอโรเบนซิล แอลกอฮอล์ 1 2 มก +เอมิลเมเทครีซอล 0 6 มก | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Mybacin+OTC+Mint | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=2+4-%E0%B9%84%E0%B8%94%E0%B8%84%E0%B8%A5%E0%B8%AD%E0%B9%82%E0%B8%A3%E0%B9%80%E0%B8%9A%E0%B8%99%E0%B8%8B%E0%B8%B4%E0%B8%A5+%E0%B9%81%E0%B8%AD%E0%B8%A5%E0%B8%81%E0%B8%AD%E0%B8%AE%E0%B8%AD%E0%B8%A5%E0%B9%8C+1+2+%E0%B8%A1%E0%B8%81+%2B%E0%B9%80%E0%B8%AD%E0%B8%A1%E0%B8%B4%E0%B8%A5%E0%B9%80%E0%B8%A1%E0%B9%80%E0%B8%97%E0%B8%84%E0%B8%A3%E0%B8%B5%E0%B8%8B%E0%B8%AD%E0%B8%A5+0+6+%E0%B8%A1%E0%B8%81 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Mybacin%20OTC%20Mint&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=2%204-%E0%B9%84%E0%B8%94%E0%B8%84%E0%B8%A5%E0%B8%AD%E0%B9%82%E0%B8%A3%E0"
PRODUCT_0368,product,Product_Label_Links,368,3574,Strepsils Citrus Lemon SF HHR ซอง 6s,100,"367 | 3574 | Strepsils Citrus Lemon SF HHR ซอง 6s | 2,4-Dichlorobenzyl Alcohol 1.2 mg.+Amylmetacresol 0.6 mg. | Strepsils Citrus Lemon SF HHR ซอง 6s (6 tabs) | ยาอมแก้เจ็บคอ | ซอง 6 เม็ด | Take 1-2 lozenges 3-5 times a day or when symptoms appear. | 2 4-Dichlorobenzyl Alcohol +Amylmetacresol | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Strepsils+Citrus+Lemon+SF+HHR+%E0%B8%8B%E0%B8%AD%E0%B8%87+6s | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=2+4-Dichlorobenzyl+Alcohol+%2BAmylmetacresol | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Strepsils%20Citrus%20Lemon%20SF%20HHR%20%E0%B8%8B%E0%B8%AD%E0%B8%87%206s&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=2%204-Dichlorobenzyl%20Alcohol%20%2BAmylmetacresol&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Strepsils%20Citrus%20Lemon%20SF%20HHR%20%E0%B8%8B%E0%B8%AD%E0%B8%87%206s%22&limit=10 | https://"
PRODUCT_0369,product,Product_Label_Links,369,3578,Strepsils Citrus Lemon Sugar Free กล่อง 16s,100,"368 | 3578 | Strepsils Citrus Lemon Sugar Free กล่อง 16s | 2,4-Dichlorobenzyl Alcohol 1.2 mg.+Amylmetacresol 0.6 mg. | Strepsils Citrus Lemon Sugar Free กล่อง 16s (16 tabs) | ยาอมแก้เจ็บคอ | กล่อง 16 เม็ด | Take 1-2 lozenges 3-5 times a day or when symptoms appear. | 2 4-Dichlorobenzyl Alcohol +Amylmetacresol | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Strepsils+Citrus+Lemon+Sugar+Free+%E0%B8%81%E0%B8%A5%E0%B9%88%E0%B8%AD%E0%B8%87+16s | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=2+4-Dichlorobenzyl+Alcohol+%2BAmylmetacresol | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Strepsils%20Citrus%20Lemon%20Sugar%20Free%20%E0%B8%81%E0%B8%A5%E0%B9%88%E0%B8%AD%E0%B8%87%2016s&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=2%204-Dichlorobenzyl%20Alcohol%20%2BAmylmetacresol&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Strepsils%20Citrus%20Lemon%20Su"
