task_id,row_type,sheet,row_number,record_id,name,priority_score,source_hint
DISEASE_0072,disease,Disease_Download_Map,72,foreign_body_irritation_followup_adult,,29,"foreign_body_irritation_followup_adult | Foreign-body irritation follow-up | Eye | adult | H57.8 | N | EYE_DRY_IRRITATION | GUIDE_US_AAO_DRY_EYE, GUIDE_INT_TFOS_DEWS2, GUIDE_US_CDC_CONJUNCTIVITIS, LABEL_US_DAILYMED, LABEL_TH_THAIFDA_NDI | GUIDE_US_AAO_DRY_EYE: https://www.guidelinecentral.com/guideline/10114/
GUIDE_INT_TFOS_DEWS2: https://www.tfosdewsreport.org/report-management_and_therapy/147_36/en/
GUIDE_US_CDC_CONJUNCTIVITIS: https://www.cdc.gov/conjunctivitis/hcp/clinical-overview/index.html
LABEL_US_DAILYMED: https://dailymed.nlm.nih.gov/dailymed/spl-resources.cfm
LABEL_TH_THAIFDA_NDI: https://ndi.fda.moph.go.th/drug_use | GUIDE_US_AAO_DRY_EYE: https://www.guidelinecentral.com/guideline/10114/
GUIDE_US_CDC_CONJUNCTIVITIS: https://www.cdc.gov/conjunctivitis/hcp/clinical-overview/index.html | GUIDE_INT_TFOS_DEWS2: https://www.tfosdewsreport.org/report-management_and_therapy/147_36/en/ |  | LABEL_US_DAILYMED: https://dailymed.nlm.nih.gov/dailymed/spl-resources.cfm
LABEL_TH_THAIFDA_N"
DISEASE_0073,disease,Disease_Download_Map,73,eye_irritation_peds,,29,"eye_irritation_peds | Pediatric eye irritation support | Eye | peds | H57.8 | N | EYE_DRY_IRRITATION | GUIDE_US_AAO_DRY_EYE, GUIDE_INT_TFOS_DEWS2, GUIDE_US_CDC_CONJUNCTIVITIS, LABEL_US_DAILYMED, LABEL_TH_THAIFDA_NDI | GUIDE_US_AAO_DRY_EYE: https://www.guidelinecentral.com/guideline/10114/
GUIDE_INT_TFOS_DEWS2: https://www.tfosdewsreport.org/report-management_and_therapy/147_36/en/
GUIDE_US_CDC_CONJUNCTIVITIS: https://www.cdc.gov/conjunctivitis/hcp/clinical-overview/index.html
LABEL_US_DAILYMED: https://dailymed.nlm.nih.gov/dailymed/spl-resources.cfm
LABEL_TH_THAIFDA_NDI: https://ndi.fda.moph.go.th/drug_use | GUIDE_US_AAO_DRY_EYE: https://www.guidelinecentral.com/guideline/10114/
GUIDE_US_CDC_CONJUNCTIVITIS: https://www.cdc.gov/conjunctivitis/hcp/clinical-overview/index.html | GUIDE_INT_TFOS_DEWS2: https://www.tfosdewsreport.org/report-management_and_therapy/147_36/en/ |  | LABEL_US_DAILYMED: https://dailymed.nlm.nih.gov/dailymed/spl-resources.cfm
LABEL_TH_THAIFDA_NDI: https://ndi.fda.m"
DISEASE_0093,disease,Disease_Download_Map,93,bacterial_conjunctivitis_adult,,29,"bacterial_conjunctivitis_adult | Acute bacterial conjunctivitis | Eye | adult | H10.9 | Y | EYE_CONJUNCTIVITIS | GUIDE_US_CDC_CONJUNCTIVITIS, GUIDE_US_AAO_CONJUNCTIVITIS, LABEL_US_DAILYMED, LABEL_EU_EMA_DATA, LABEL_TH_THAIFDA_NDI | GUIDE_US_CDC_CONJUNCTIVITIS: https://www.cdc.gov/conjunctivitis/hcp/clinical-overview/index.html
GUIDE_US_AAO_CONJUNCTIVITIS: https://www.guidelinecentral.com/guideline/10107/
LABEL_US_DAILYMED: https://dailymed.nlm.nih.gov/dailymed/spl-resources.cfm
LABEL_EU_EMA_DATA: https://www.ema.europa.eu/en/medicines/download-medicine-data
LABEL_TH_THAIFDA_NDI: https://ndi.fda.moph.go.th/drug_use | GUIDE_US_CDC_CONJUNCTIVITIS: https://www.cdc.gov/conjunctivitis/hcp/clinical-overview/index.html
GUIDE_US_AAO_CONJUNCTIVITIS: https://www.guidelinecentral.com/guideline/10107/ |  |  | LABEL_US_DAILYMED: https://dailymed.nlm.nih.gov/dailymed/spl-resources.cfm
LABEL_EU_EMA_DATA: https://www.ema.europa.eu/en/medicines/download-medicine-data
LABEL_TH_THAIFDA_NDI: https://ndi.fd"
DISEASE_0094,disease,Disease_Download_Map,94,bacterial_conjunctivitis_peds,,29,"bacterial_conjunctivitis_peds | Pediatric bacterial conjunctivitis | Eye | peds | H10.9 | Y | EYE_CONJUNCTIVITIS | GUIDE_US_CDC_CONJUNCTIVITIS, GUIDE_US_AAO_CONJUNCTIVITIS, LABEL_US_DAILYMED, LABEL_EU_EMA_DATA, LABEL_TH_THAIFDA_NDI | GUIDE_US_CDC_CONJUNCTIVITIS: https://www.cdc.gov/conjunctivitis/hcp/clinical-overview/index.html
GUIDE_US_AAO_CONJUNCTIVITIS: https://www.guidelinecentral.com/guideline/10107/
LABEL_US_DAILYMED: https://dailymed.nlm.nih.gov/dailymed/spl-resources.cfm
LABEL_EU_EMA_DATA: https://www.ema.europa.eu/en/medicines/download-medicine-data
LABEL_TH_THAIFDA_NDI: https://ndi.fda.moph.go.th/drug_use | GUIDE_US_CDC_CONJUNCTIVITIS: https://www.cdc.gov/conjunctivitis/hcp/clinical-overview/index.html
GUIDE_US_AAO_CONJUNCTIVITIS: https://www.guidelinecentral.com/guideline/10107/ |  |  | LABEL_US_DAILYMED: https://dailymed.nlm.nih.gov/dailymed/spl-resources.cfm
LABEL_EU_EMA_DATA: https://www.ema.europa.eu/en/medicines/download-medicine-data
LABEL_TH_THAIFDA_NDI: https://ndi."
DISEASE_0095,disease,Disease_Download_Map,95,bacterial_eyelid_infection_adult,,29,"bacterial_eyelid_infection_adult | Bacterial eyelid infection / stye support | Eye | adult | H00.0 | Y | EYE_CONJUNCTIVITIS | GUIDE_US_CDC_CONJUNCTIVITIS, GUIDE_US_AAO_CONJUNCTIVITIS, LABEL_US_DAILYMED, LABEL_EU_EMA_DATA, LABEL_TH_THAIFDA_NDI | GUIDE_US_CDC_CONJUNCTIVITIS: https://www.cdc.gov/conjunctivitis/hcp/clinical-overview/index.html
GUIDE_US_AAO_CONJUNCTIVITIS: https://www.guidelinecentral.com/guideline/10107/
LABEL_US_DAILYMED: https://dailymed.nlm.nih.gov/dailymed/spl-resources.cfm
LABEL_EU_EMA_DATA: https://www.ema.europa.eu/en/medicines/download-medicine-data
LABEL_TH_THAIFDA_NDI: https://ndi.fda.moph.go.th/drug_use | GUIDE_US_CDC_CONJUNCTIVITIS: https://www.cdc.gov/conjunctivitis/hcp/clinical-overview/index.html
GUIDE_US_AAO_CONJUNCTIVITIS: https://www.guidelinecentral.com/guideline/10107/ |  |  | LABEL_US_DAILYMED: https://dailymed.nlm.nih.gov/dailymed/spl-resources.cfm
LABEL_EU_EMA_DATA: https://www.ema.europa.eu/en/medicines/download-medicine-data
LABEL_TH_THAIFDA_NDI: h"
DISEASE_0096,disease,Disease_Download_Map,96,bacterial_eyelid_infection_peds,,29,"bacterial_eyelid_infection_peds | Pediatric bacterial eyelid infection / stye support | Eye | peds | H00.0 | Y | EYE_CONJUNCTIVITIS | GUIDE_US_CDC_CONJUNCTIVITIS, GUIDE_US_AAO_CONJUNCTIVITIS, LABEL_US_DAILYMED, LABEL_EU_EMA_DATA, LABEL_TH_THAIFDA_NDI | GUIDE_US_CDC_CONJUNCTIVITIS: https://www.cdc.gov/conjunctivitis/hcp/clinical-overview/index.html
GUIDE_US_AAO_CONJUNCTIVITIS: https://www.guidelinecentral.com/guideline/10107/
LABEL_US_DAILYMED: https://dailymed.nlm.nih.gov/dailymed/spl-resources.cfm
LABEL_EU_EMA_DATA: https://www.ema.europa.eu/en/medicines/download-medicine-data
LABEL_TH_THAIFDA_NDI: https://ndi.fda.moph.go.th/drug_use | GUIDE_US_CDC_CONJUNCTIVITIS: https://www.cdc.gov/conjunctivitis/hcp/clinical-overview/index.html
GUIDE_US_AAO_CONJUNCTIVITIS: https://www.guidelinecentral.com/guideline/10107/ |  |  | LABEL_US_DAILYMED: https://dailymed.nlm.nih.gov/dailymed/spl-resources.cfm
LABEL_EU_EMA_DATA: https://www.ema.europa.eu/en/medicines/download-medicine-data
LABEL_TH_THAIFD"
DISEASE_0059,disease,Disease_Download_Map,59,tinea_corporis_localized_adult,,31,"tinea_corporis_localized_adult | Localized tinea corporis / fungal rash | Skin | adult | B35.4 | N | SKIN_TINEA_FUNGAL | GUIDE_US_CDC_RINGWORM, LABEL_US_DAILYMED, LABEL_EU_EMA_DATA, LABEL_UK_EMC, LABEL_TH_THAIFDA_NDI | GUIDE_US_CDC_RINGWORM: https://www.cdc.gov/ringworm/hcp/clinical-overview/index.html
LABEL_US_DAILYMED: https://dailymed.nlm.nih.gov/dailymed/spl-resources.cfm
LABEL_EU_EMA_DATA: https://www.ema.europa.eu/en/medicines/download-medicine-data
LABEL_UK_EMC: https://www.medicines.org.uk/emc
LABEL_TH_THAIFDA_NDI: https://ndi.fda.moph.go.th/drug_use | GUIDE_US_CDC_RINGWORM: https://www.cdc.gov/ringworm/hcp/clinical-overview/index.html |  |  | LABEL_US_DAILYMED: https://dailymed.nlm.nih.gov/dailymed/spl-resources.cfm
LABEL_EU_EMA_DATA: https://www.ema.europa.eu/en/medicines/download-medicine-data
LABEL_UK_EMC: https://www.medicines.org.uk/emc
LABEL_TH_THAIFDA_NDI: https://ndi.fda.moph.go.th/drug_use | imports/accepted_evidence/disease/tinea_corporis_localized_adult/ | TODO_DOWN"
DISEASE_0124,disease,Disease_Download_Map,124,tinea_pedis_adult,,31,"tinea_pedis_adult | Tinea pedis / fungal foot rash | Skin | adult | B35.3 | N | SKIN_TINEA_FUNGAL | GUIDE_US_CDC_RINGWORM, LABEL_US_DAILYMED, LABEL_EU_EMA_DATA, LABEL_UK_EMC, LABEL_TH_THAIFDA_NDI | GUIDE_US_CDC_RINGWORM: https://www.cdc.gov/ringworm/hcp/clinical-overview/index.html
LABEL_US_DAILYMED: https://dailymed.nlm.nih.gov/dailymed/spl-resources.cfm
LABEL_EU_EMA_DATA: https://www.ema.europa.eu/en/medicines/download-medicine-data
LABEL_UK_EMC: https://www.medicines.org.uk/emc
LABEL_TH_THAIFDA_NDI: https://ndi.fda.moph.go.th/drug_use | GUIDE_US_CDC_RINGWORM: https://www.cdc.gov/ringworm/hcp/clinical-overview/index.html |  |  | LABEL_US_DAILYMED: https://dailymed.nlm.nih.gov/dailymed/spl-resources.cfm
LABEL_EU_EMA_DATA: https://www.ema.europa.eu/en/medicines/download-medicine-data
LABEL_UK_EMC: https://www.medicines.org.uk/emc
LABEL_TH_THAIFDA_NDI: https://ndi.fda.moph.go.th/drug_use | imports/accepted_evidence/disease/tinea_pedis_adult/ | TODO_DOWNLOAD | Extract: first-line regimen"
DISEASE_0125,disease,Disease_Download_Map,125,tinea_corporis_clotrimazole_adult,,31,"tinea_corporis_clotrimazole_adult | Tinea corporis (clotrimazole-first row) | Skin | adult | B35.4 | N | SKIN_TINEA_FUNGAL | GUIDE_US_CDC_RINGWORM, LABEL_US_DAILYMED, LABEL_EU_EMA_DATA, LABEL_UK_EMC, LABEL_TH_THAIFDA_NDI | GUIDE_US_CDC_RINGWORM: https://www.cdc.gov/ringworm/hcp/clinical-overview/index.html
LABEL_US_DAILYMED: https://dailymed.nlm.nih.gov/dailymed/spl-resources.cfm
LABEL_EU_EMA_DATA: https://www.ema.europa.eu/en/medicines/download-medicine-data
LABEL_UK_EMC: https://www.medicines.org.uk/emc
LABEL_TH_THAIFDA_NDI: https://ndi.fda.moph.go.th/drug_use | GUIDE_US_CDC_RINGWORM: https://www.cdc.gov/ringworm/hcp/clinical-overview/index.html |  |  | LABEL_US_DAILYMED: https://dailymed.nlm.nih.gov/dailymed/spl-resources.cfm
LABEL_EU_EMA_DATA: https://www.ema.europa.eu/en/medicines/download-medicine-data
LABEL_UK_EMC: https://www.medicines.org.uk/emc
LABEL_TH_THAIFDA_NDI: https://ndi.fda.moph.go.th/drug_use | imports/accepted_evidence/disease/tinea_corporis_clotrimazole_adult/ | TO"
DISEASE_0126,disease,Disease_Download_Map,126,fungal_intertrigo_adult,,31,"fungal_intertrigo_adult | Fungal intertrigo | Skin | adult | B37.2 | N | SKIN_TINEA_FUNGAL | GUIDE_US_CDC_RINGWORM, LABEL_US_DAILYMED, LABEL_EU_EMA_DATA, LABEL_UK_EMC, LABEL_TH_THAIFDA_NDI | GUIDE_US_CDC_RINGWORM: https://www.cdc.gov/ringworm/hcp/clinical-overview/index.html
LABEL_US_DAILYMED: https://dailymed.nlm.nih.gov/dailymed/spl-resources.cfm
LABEL_EU_EMA_DATA: https://www.ema.europa.eu/en/medicines/download-medicine-data
LABEL_UK_EMC: https://www.medicines.org.uk/emc
LABEL_TH_THAIFDA_NDI: https://ndi.fda.moph.go.th/drug_use | GUIDE_US_CDC_RINGWORM: https://www.cdc.gov/ringworm/hcp/clinical-overview/index.html |  |  | LABEL_US_DAILYMED: https://dailymed.nlm.nih.gov/dailymed/spl-resources.cfm
LABEL_EU_EMA_DATA: https://www.ema.europa.eu/en/medicines/download-medicine-data
LABEL_UK_EMC: https://www.medicines.org.uk/emc
LABEL_TH_THAIFDA_NDI: https://ndi.fda.moph.go.th/drug_use | imports/accepted_evidence/disease/fungal_intertrigo_adult/ | TODO_DOWNLOAD | Extract: first-line regimen,"
