task_id,row_type,sheet,row_number,record_id,name,priority_score,source_hint
PRODUCT_0629,product,Product_Label_Links,629,41434,C-Force 1000,100,628 | 41434 | C-Force 1000 | Vit.C 1000 mg. (Ascorbic acid 524 mg.+Sodium Ascorbate 476 mg.) | C-Force 1000 (6 tabs) | วิตามินซี | แผง 6 เม็ด |  | Vit C | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=C-Force+1000 | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Vit+C | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=C-Force%201000&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Vit%20C&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22C-Force%201000%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Vit%20C%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Vit+C | https://www.medicines.org.uk/emc/search?q=C-Force+1000 | https://ndi.fda.moph.go.th/drug_use | https://drug.fda.moph.go.th/lowrisk/category/monograph-of-the-national-list-of-esse
PRODUCT_0630,product,Product_Label_Links,630,44313,Klean & Kare Saline (ANB),100,629 | 44313 | Klean & Kare Saline (ANB) | Sodium Chloride 0.9 g./100 ml. | Klean & Kare Saline (ANB) (200 ml.) | น้ำเกลือ | ขวด 200 ml. |  | Chloride / | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Klean+%26+Kare+Saline+%28ANB%29 | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Chloride+%2F | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Klean%20%26%20Kare%20Saline%20%28ANB%29&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Chloride%20/&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Klean%20%26%20Kare%20Saline%20%28ANB%29%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Chloride%20/%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Chloride+%2F | https://www.medicines.org.uk/emc/search?q=Klean+%26+Kare+Saline+%28ANB%29 | https://nd
PRODUCT_0631,product,Product_Label_Links,631,44321,Klean & Kare Saline กลาง,100,630 | 44321 | Klean & Kare Saline กลาง | Sodium Chloride 0.9 g./100 ml. | Klean & Kare Saline กลาง (500 ml.) | น้ำเกลือ | ขวด 500 ml. |  | Chloride / | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Klean+%26+Kare+Saline+%E0%B8%81%E0%B8%A5%E0%B8%B2%E0%B8%87 | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Chloride+%2F | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Klean%20%26%20Kare%20Saline%20%E0%B8%81%E0%B8%A5%E0%B8%B2%E0%B8%87&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Chloride%20/&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Klean%20%26%20Kare%20Saline%20%E0%B8%81%E0%B8%A5%E0%B8%B2%E0%B8%87%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Chloride%20/%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Chloride+%2F | https:/
PRODUCT_0632,product,Product_Label_Links,632,44320,Klean & Kare Saline เล็ก,100,631 | 44320 | Klean & Kare Saline เล็ก | Sodium Chloride 0.9 g./100 ml. | Klean & Kare Saline เล็ก (100 ml.) | น้ำเกลือ | ขวด 100 ml. |  | Chloride / | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Klean+%26+Kare+Saline+%E0%B9%80%E0%B8%A5%E0%B9%87%E0%B8%81 | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Chloride+%2F | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Klean%20%26%20Kare%20Saline%20%E0%B9%80%E0%B8%A5%E0%B9%87%E0%B8%81&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Chloride%20/&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Klean%20%26%20Kare%20Saline%20%E0%B9%80%E0%B8%A5%E0%B9%87%E0%B8%81%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Chloride%20/%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Chloride+%2F | https:/
PRODUCT_0633,product,Product_Label_Links,633,44322,Klean & Kare Saline ใหญ่,100,632 | 44322 | Klean & Kare Saline ใหญ่ | Sodium Chloride 0.9 g./100 ml. | Klean & Kare Saline ใหญ่ (1000 ml.) | น้ำเกลือ | ขวด 1000 ml. |  | Chloride / | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Klean+%26+Kare+Saline+%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88 | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Chloride+%2F | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Klean%20%26%20Kare%20Saline%20%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Chloride%20/&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Klean%20%26%20Kare%20Saline%20%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Chloride%20/%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Chloride+%2F | https
PRODUCT_0634,product,Product_Label_Links,634,4868,Normal Saline (Otsuka),100,633 | 4868 | Normal Saline (Otsuka) | Sodium Chloride 0.9 g./100 ml. | Normal Saline (Otsuka) (1000 ml.) | น้ำเกลือ | ขวด 1000 ml. |  | Chloride / | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Normal+Saline+%28Otsuka%29 | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Chloride+%2F | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Normal%20Saline%20%28Otsuka%29&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Chloride%20/&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Normal%20Saline%20%28Otsuka%29%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Chloride%20/%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Chloride+%2F | https://www.medicines.org.uk/emc/search?q=Normal+Saline+%28Otsuka%29 | https://ndi.fda.moph.go.th/drug_use | https
PRODUCT_0635,product,Product_Label_Links,635,45626,Normal Saline (Thai Nakorn Patana),100,634 | 45626 | Normal Saline (Thai Nakorn Patana) | Sodium Chloride 0.9 g./100 ml. | Normal Saline (Thai Nakorn Patana) (1000 ml.) | น้ำเกลือ | ขวด 1000 ml. |  | Chloride / | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Normal+Saline+%28Thai+Nakorn+Patana%29 | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Chloride+%2F | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Normal%20Saline%20%28Thai%20Nakorn%20Patana%29&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Chloride%20/&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Normal%20Saline%20%28Thai%20Nakorn%20Patana%29%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22Chloride%20/%22&limit=10 | https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm | https://www.ema.europa.eu/en/medicines?search_api_fulltext=Chloride+%2F | https://www.medicines.org.uk/emc/search?q=Nor
PRODUCT_0637,product,Product_Label_Links,637,4870,น้ำเกลือล้างแผล (วิทยาศรม),100,636 | 4870 | น้ำเกลือล้างแผล (วิทยาศรม) | Sodium Chloride 0.9 g./100 ml. | น้ำเกลือล้างแผล (วิทยาศรม) (120 ml.) | น้ำเกลือ | ขวด 120 ml. |  | Chloride / | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B9%80%E0%B8%81%E0%B8%A5%E0%B8%B7%E0%B8%AD%E0%B8%A5%E0%B9%89%E0%B8%B2%E0%B8%87%E0%B9%81%E0%B8%9C%E0%B8%A5+%28%E0%B8%A7%E0%B8%B4%E0%B8%97%E0%B8%A2%E0%B8%B2%E0%B8%A8%E0%B8%A3%E0%B8%A1%29 | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Chloride+%2F | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B9%80%E0%B8%81%E0%B8%A5%E0%B8%B7%E0%B8%AD%E0%B8%A5%E0%B9%89%E0%B8%B2%E0%B8%87%E0%B9%81%E0%B8%9C%E0%B8%A5%20%28%E0%B8%A7%E0%B8%B4%E0%B8%97%E0%B8%A2%E0%B8%B2%E0%B8%A8%E0%B8%A3%E0%B8%A1%29&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Chloride%20/&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22%E0%B8%
PRODUCT_0638,product,Product_Label_Links,638,1032,Ammeltz เล็ก,100,637 | 1032 | Ammeltz เล็ก | L-Menthol+DL-Campher+Methyl Salicylate+Vanillylamide | Ammeltz เล็ก (48 ml.) | ยาทาและยาพ่นแก้ปวดเมื่อย  | ขวด 48 ml. |  | L-Menthol+DL-Campher+Methyl Salicylate+Vanillylamide | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Ammeltz+%E0%B9%80%E0%B8%A5%E0%B9%87%E0%B8%81 | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=L-Menthol%2BDL-Campher%2BMethyl+Salicylate%2BVanillylamide | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Ammeltz%20%E0%B9%80%E0%B8%A5%E0%B9%87%E0%B8%81&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=L-Menthol%2BDL-Campher%2BMethyl%20Salicylate%2BVanillylamide&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Ammeltz%20%E0%B9%80%E0%B8%A5%E0%B9%87%E0%B8%81%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22L-Menthol%2BDL-Campher%2BMethyl%20Salicylate%2BVanillylamide%22&limit=10 |
PRODUCT_0639,product,Product_Label_Links,639,1031,Ammeltz ใหญ่,100,638 | 1031 | Ammeltz ใหญ่ | L-Menthol+DL-Campher+Methyl Salicylate+Vanillylamide | Ammeltz ใหญ่ (82 ml.) | ยาทาและยาพ่นแก้ปวดเมื่อย  | ขวด 82 ml. |  | L-Menthol+DL-Campher+Methyl Salicylate+Vanillylamide | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=Ammeltz+%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88 | https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=L-Menthol%2BDL-Campher%2BMethyl+Salicylate%2BVanillylamide | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=Ammeltz%20%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88&name_type=brand&pagesize=100 | https://dailymed.nlm.nih.gov/dailymed/services/v2/spls.json?drug_name=L-Menthol%2BDL-Campher%2BMethyl%20Salicylate%2BVanillylamide&name_type=both&pagesize=100 | https://api.fda.gov/drug/label.json?search=openfda.brand_name:%22Ammeltz%20%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88%22&limit=10 | https://api.fda.gov/drug/label.json?search=openfda.generic_name:%22L-Menthol%2BDL-Campher%2BMethyl%20Salicylate%2BVanillylamide%22&limit=10 |
